ts,price,alpha
2026-05-14 17:08:15.101,361.107,252
2026-05-14 17:08:15.738,361.107,253
2026-05-14 17:08:16.375,361.107,253
2026-05-14 17:08:17.012,361.107,194
2026-05-14 17:08:17.649,361.107,43
2026-05-14 17:08:18.286,361.107,87
2026-05-14 17:08:18.923,361.107,241
2026-05-14 17:08:19.560,361.107,252
2026-05-14 17:08:20.197,361.107,253
2026-05-14 17:08:20.833,361.107,237
2026-05-14 17:08:21.470,361.107,62
2026-05-14 17:09:21.338,361.107,127
2026-05-14 17:09:21.975,361.107,253
2026-05-14 17:09:22.612,361.107,253
2026-05-14 17:09:23.248,361.107,253
2026-05-14 17:09:23.885,361.107,253
2026-05-14 17:09:24.522,361.107,253
2026-05-14 17:09:25.159,361.107,248
2026-05-14 17:09:25.796,361.107,147
2026-05-14 17:09:26.433,361.107,58
2026-05-14 16:59:42.406,361.223,29
2026-05-14 16:59:43.043,361.223,112
2026-05-14 16:59:43.680,361.223,112
2026-05-14 16:59:44.317,361.223,112
2026-05-14 16:59:44.954,361.223,29
2026-05-14 17:05:00.850,361.223,33
2026-05-14 17:05:01.487,361.223,216
2026-05-14 17:05:02.124,361.223,244
2026-05-14 17:05:02.761,361.223,226
2026-05-14 17:05:03.398,361.223,80
2026-05-14 17:06:31.289,361.223,13
2026-05-14 17:06:31.925,361.223,54
2026-05-14 17:06:32.562,361.223,28
2026-05-14 17:06:33.199,361.223,197
2026-05-14 17:06:33.836,361.223,252
2026-05-14 17:06:34.473,361.223,253
2026-05-14 17:06:35.110,361.223,253
2026-05-14 17:06:35.747,361.223,252
2026-05-14 17:06:36.384,361.223,250
2026-05-14 17:06:37.021,361.223,205
2026-05-14 17:06:37.657,361.223,19
2026-05-14 17:07:14.597,361.223,21
2026-05-14 17:07:15.234,361.223,146
2026-05-14 17:07:15.871,361.223,192
2026-05-14 17:07:16.508,361.223,239
2026-05-14 17:07:17.145,361.223,242
2026-05-14 17:07:17.781,361.223,230
2026-05-14 17:07:18.418,361.223,81
2026-05-14 17:07:19.055,361.223,60
2026-05-14 17:07:19.692,361.223,83
2026-05-14 17:07:20.329,361.223,141
2026-05-14 17:07:20.966,361.223,159
2026-05-14 17:07:21.603,361.223,80
2026-05-14 17:07:33.067,361.223,15
2026-05-14 17:08:01.727,361.223,52
2026-05-14 17:08:02.364,361.223,220
2026-05-14 17:08:03.001,361.223,247
2026-05-14 17:08:03.637,361.223,234
2026-05-14 17:08:04.274,361.223,135
2026-05-14 17:08:04.911,361.223,18
2026-05-14 17:08:06.185,361.223,19
2026-05-14 17:08:06.822,361.223,196
2026-05-14 17:08:07.459,361.223,223
2026-05-14 17:08:08.096,361.223,220
2026-05-14 17:08:08.733,361.223,115
2026-05-14 17:08:09.369,361.223,58
2026-05-14 17:08:10.006,361.223,52
2026-05-14 17:08:10.643,361.223,208
2026-05-14 17:08:11.280,361.223,220
2026-05-14 17:08:11.917,361.223,238
2026-05-14 17:08:12.554,361.223,249
2026-05-14 17:08:13.191,361.223,247
2026-05-14 17:08:13.828,361.223,246
2026-05-14 17:08:14.465,361.223,199
2026-05-14 17:08:15.101,361.223,241
2026-05-14 17:08:15.738,361.223,245
2026-05-14 17:08:16.375,361.223,244
2026-05-14 17:08:17.012,361.223,190
2026-05-14 17:08:17.649,361.223,104
2026-05-14 17:08:18.286,361.223,71
2026-05-14 17:08:18.923,361.223,154
2026-05-14 17:08:19.560,361.223,241
2026-05-14 17:08:20.197,361.223,236
2026-05-14 17:08:20.833,361.223,216
2026-05-14 17:08:21.470,361.223,53
2026-05-14 17:09:21.338,361.223,42
2026-05-14 17:09:21.975,361.223,239
2026-05-14 17:09:22.612,361.223,253
2026-05-14 17:09:23.248,361.223,253
2026-05-14 17:09:23.885,361.223,253
2026-05-14 17:09:24.522,361.223,249
2026-05-14 17:09:25.159,361.223,199
2026-05-14 17:09:25.796,361.223,83
2026-05-14 17:09:26.433,361.223,18
2026-05-14 16:59:43.043,361.339,100
2026-05-14 16:59:43.680,361.339,120
2026-05-14 16:59:44.317,361.339,100
2026-05-14 17:05:01.487,361.339,119
2026-05-14 17:05:02.124,361.339,184
2026-05-14 17:05:02.761,361.339,127
2026-05-14 17:05:03.398,361.339,10
2026-05-14 17:06:32.562,361.339,108
2026-05-14 17:06:33.199,361.339,253
2026-05-14 17:06:33.836,361.339,253
2026-05-14 17:06:34.473,361.339,253
2026-05-14 17:06:35.110,361.339,253
2026-05-14 17:06:35.747,361.339,253
2026-05-14 17:06:36.384,361.339,253
2026-05-14 17:06:37.021,361.339,244
2026-05-14 17:06:37.657,361.339,81
2026-05-14 17:07:14.597,361.339,13
2026-05-14 17:07:15.234,361.339,160
2026-05-14 17:07:15.871,361.339,196
2026-05-14 17:07:16.508,361.339,224
2026-05-14 17:07:17.145,361.339,225
2026-05-14 17:07:17.781,361.339,209
2026-05-14 17:07:18.418,361.339,124
2026-05-14 17:07:19.055,361.339,21
2026-05-14 17:07:19.692,361.339,27
2026-05-14 17:07:20.329,361.339,160
2026-05-14 17:07:20.966,361.339,179
2026-05-14 17:07:21.603,361.339,158
2026-05-14 17:07:22.240,361.339,13
2026-05-14 17:08:01.727,361.339,54
2026-05-14 17:08:02.364,361.339,215
2026-05-14 17:08:03.001,361.339,234
2026-05-14 17:08:03.637,361.339,226
2026-05-14 17:08:04.274,361.339,99
2026-05-14 17:08:06.822,361.339,19
2026-05-14 17:08:07.459,361.339,78
2026-05-14 17:08:08.096,361.339,35
2026-05-14 17:08:08.733,361.339,18
2026-05-14 17:08:10.643,361.339,108
2026-05-14 17:08:11.280,361.339,179
2026-05-14 17:08:11.917,361.339,216
2026-05-14 17:08:12.554,361.339,230
2026-05-14 17:08:13.191,361.339,232
2026-05-14 17:08:13.828,361.339,213
2026-05-14 17:08:14.465,361.339,146
2026-05-14 17:08:15.101,361.339,225
2026-05-14 17:08:15.738,361.339,228
2026-05-14 17:08:16.375,361.339,233
2026-05-14 17:08:17.012,361.339,166
2026-05-14 17:08:17.649,361.339,120
2026-05-14 17:08:18.286,361.339,41
2026-05-14 17:08:18.923,361.339,129
2026-05-14 17:08:19.560,361.339,206
2026-05-14 17:08:20.197,361.339,214
2026-05-14 17:08:20.833,361.339,168
2026-05-14 17:08:21.470,361.339,24
2026-05-14 17:09:21.338,361.339,16
2026-05-14 17:09:21.975,361.339,199
2026-05-14 17:09:22.612,361.339,252
2026-05-14 17:09:23.248,361.339,253
2026-05-14 17:09:23.885,361.339,253
2026-05-14 17:09:24.522,361.339,244
2026-05-14 17:09:25.159,361.339,168
2026-05-14 17:09:25.796,361.339,110
2026-05-14 16:59:43.043,361.456,61
2026-05-14 16:59:43.680,361.456,85
2026-05-14 16:59:44.317,361.456,61
2026-05-14 17:05:00.850,361.456,32
2026-05-14 17:05:01.487,361.456,216
2026-05-14 17:05:02.124,361.456,238
2026-05-14 17:05:02.761,361.456,216
2026-05-14 17:05:03.398,361.456,32
2026-05-14 17:06:32.562,361.456,192
2026-05-14 17:06:33.199,361.456,253
2026-05-14 17:06:33.836,361.456,253
2026-05-14 17:06:34.473,361.456,253
2026-05-14 17:06:35.110,361.456,253
2026-05-14 17:06:35.747,361.456,253
2026-05-14 17:06:36.384,361.456,253
2026-05-14 17:06:37.021,361.456,248
2026-05-14 17:06:37.657,361.456,97
2026-05-14 17:07:14.597,361.456,45
2026-05-14 17:07:15.234,361.456,171
2026-05-14 17:07:15.871,361.456,190
2026-05-14 17:07:16.508,361.456,233
2026-05-14 17:07:17.145,361.456,225
2026-05-14 17:07:17.781,361.456,215
2026-05-14 17:07:18.418,361.456,126
2026-05-14 17:07:19.055,361.456,18
2026-05-14 17:07:19.692,361.456,54
2026-05-14 17:07:20.329,361.456,177
2026-05-14 17:07:20.966,361.456,193
2026-05-14 17:07:21.603,361.456,219
2026-05-14 17:07:22.240,361.456,88
2026-05-14 17:07:39.436,361.456,15
2026-05-14 17:08:01.727,361.456,36
2026-05-14 17:08:02.364,361.456,221
2026-05-14 17:08:03.001,361.456,235
2026-05-14 17:08:03.637,361.456,223
2026-05-14 17:08:04.274,361.456,39
2026-05-14 17:08:07.459,361.456,15
2026-05-14 17:08:08.096,361.456,10
2026-05-14 17:08:08.733,361.456,29
2026-05-14 17:08:10.643,361.456,30
2026-05-14 17:08:11.280,361.456,191
2026-05-14 17:08:11.917,361.456,247
2026-05-14 17:08:12.554,361.456,247
2026-05-14 17:08:13.191,361.456,242
2026-05-14 17:08:13.828,361.456,176
2026-05-14 17:08:14.465,361.456,152
2026-05-14 17:08:15.101,361.456,175
2026-05-14 17:08:15.738,361.456,171
2026-05-14 17:08:16.375,361.456,186
2026-05-14 17:08:17.012,361.456,145
2026-05-14 17:08:17.649,361.456,102
2026-05-14 17:08:18.286,361.456,71
2026-05-14 17:08:18.923,361.456,125
2026-05-14 17:08:19.560,361.456,191
2026-05-14 17:08:20.197,361.456,172
2026-05-14 17:08:20.833,361.456,112
2026-05-14 17:09:21.338,361.456,69
2026-05-14 17:09:21.975,361.456,239
2026-05-14 17:09:22.612,361.456,253
2026-05-14 17:09:23.248,361.456,253
2026-05-14 17:09:23.885,361.456,253
2026-05-14 17:09:24.522,361.456,246
2026-05-14 17:09:25.159,361.456,229
2026-05-14 17:09:25.796,361.456,211
2026-05-14 17:09:26.433,361.456,36
2026-05-14 16:59:42.406,361.572,15
2026-05-14 16:59:43.043,361.572,64
2026-05-14 16:59:43.680,361.572,64
2026-05-14 16:59:44.317,361.572,64
2026-05-14 16:59:44.954,361.572,15
2026-05-14 17:05:00.850,361.572,105
2026-05-14 17:05:01.487,361.572,252
2026-05-14 17:05:02.124,361.572,253
2026-05-14 17:05:02.761,361.572,252
2026-05-14 17:05:03.398,361.572,105
2026-05-14 17:06:31.925,361.572,15
2026-05-14 17:06:32.562,361.572,73
2026-05-14 17:06:33.199,361.572,252
2026-05-14 17:06:33.836,361.572,253
2026-05-14 17:06:34.473,361.572,253
2026-05-14 17:06:35.110,361.572,253
2026-05-14 17:06:35.747,361.572,253
2026-05-14 17:06:36.384,361.572,251
2026-05-14 17:06:37.021,361.572,215
2026-05-14 17:06:37.657,361.572,22
2026-05-14 17:07:14.597,361.572,24
2026-05-14 17:07:15.234,361.572,162
2026-05-14 17:07:15.871,361.572,187
2026-05-14 17:07:16.508,361.572,223
2026-05-14 17:07:17.145,361.572,193
2026-05-14 17:07:17.781,361.572,175
2026-05-14 17:07:18.418,361.572,83
2026-05-14 17:07:19.692,361.572,22
2026-05-14 17:07:20.329,361.572,209
2026-05-14 17:07:20.966,361.572,252
2026-05-14 17:07:21.603,361.572,253
2026-05-14 17:07:22.240,361.572,248
2026-05-14 17:07:22.877,361.572,46
2026-05-14 17:07:38.799,361.572,55
2026-05-14 17:07:39.436,361.572,64
2026-05-14 17:07:40.073,361.572,55
2026-05-14 17:08:01.727,361.572,61
2026-05-14 17:08:02.364,361.572,218
2026-05-14 17:08:03.001,361.572,233
2026-05-14 17:08:03.637,361.572,218
2026-05-14 17:08:04.274,361.572,61
2026-05-14 17:08:06.822,361.572,64
2026-05-14 17:08:07.459,361.572,99
2026-05-14 17:08:08.096,361.572,139
2026-05-14 17:08:08.733,361.572,122
2026-05-14 17:08:09.369,361.572,100
2026-05-14 17:08:10.643,361.572,69
2026-05-14 17:08:11.280,361.572,247
2026-05-14 17:08:11.917,361.572,253
2026-05-14 17:08:12.554,361.572,253
2026-05-14 17:08:13.191,361.572,253
2026-05-14 17:08:13.828,361.572,252
2026-05-14 17:08:14.465,361.572,190
2026-05-14 17:08:15.101,361.572,153
2026-05-14 17:08:15.738,361.572,119
2026-05-14 17:08:16.375,361.572,33
2026-05-14 17:08:17.012,361.572,31
2026-05-14 17:08:17.649,361.572,21
2026-05-14 17:08:18.286,361.572,79
2026-05-14 17:08:18.923,361.572,214
2026-05-14 17:08:19.560,361.572,229
2026-05-14 17:08:20.197,361.572,214
2026-05-14 17:08:20.833,361.572,80
2026-05-14 17:08:21.470,361.572,15
2026-05-14 17:09:21.338,361.572,90
2026-05-14 17:09:21.975,361.572,245
2026-05-14 17:09:22.612,361.572,253
2026-05-14 17:09:23.248,361.572,253
2026-05-14 17:09:23.885,361.572,253
2026-05-14 17:09:24.522,361.572,248
2026-05-14 17:09:25.159,361.572,241
2026-05-14 17:09:25.796,361.572,238
2026-05-14 17:09:26.433,361.572,119
2026-05-14 16:59:43.043,361.689,55
2026-05-14 16:59:43.680,361.689,64
2026-05-14 16:59:44.317,361.689,55
2026-05-14 17:05:00.850,361.689,151
2026-05-14 17:05:01.487,361.689,253
2026-05-14 17:05:02.124,361.689,253
2026-05-14 17:05:02.761,361.689,253
2026-05-14 17:05:03.398,361.689,151
2026-05-14 17:06:31.289,361.689,61
2026-05-14 17:06:31.925,361.689,85
2026-05-14 17:06:32.562,361.689,67
2026-05-14 17:06:33.199,361.689,139
2026-05-14 17:06:33.836,361.689,223
2026-05-14 17:06:34.473,361.689,225
2026-05-14 17:06:35.110,361.689,222
2026-05-14 17:06:35.747,361.689,152
2026-05-14 17:06:36.384,361.689,102
2026-05-14 17:06:37.021,361.689,22
2026-05-14 17:07:15.234,361.689,115
2026-05-14 17:07:15.871,361.689,241
2026-05-14 17:07:16.508,361.689,234
2026-05-14 17:07:17.145,361.689,228
2026-05-14 17:07:17.781,361.689,164
2026-05-14 17:07:18.418,361.689,80
2026-05-14 17:07:19.055,361.689,55
2026-05-14 17:07:19.692,361.689,52
2026-05-14 17:07:20.329,361.689,229
2026-05-14 17:07:20.966,361.689,253
2026-05-14 17:07:21.603,361.689,253
2026-05-14 17:07:22.240,361.689,252
2026-05-14 17:07:22.877,361.689,147
2026-05-14 17:07:38.162,361.689,15
2026-05-14 17:07:38.799,361.689,64
2026-05-14 17:07:39.436,361.689,64
2026-05-14 17:07:40.073,361.689,64
2026-05-14 17:07:40.709,361.689,15
2026-05-14 17:08:01.727,361.689,83
2026-05-14 17:08:02.364,361.689,246
2026-05-14 17:08:03.001,361.689,246
2026-05-14 17:08:03.637,361.689,239
2026-05-14 17:08:04.274,361.689,72
2026-05-14 17:08:06.185,361.689,24
2026-05-14 17:08:06.822,361.689,162
2026-05-14 17:08:07.459,361.689,184
2026-05-14 17:08:08.096,361.689,214
2026-05-14 17:08:08.733,361.689,157
2026-05-14 17:08:09.369,361.689,144
2026-05-14 17:08:10.006,361.689,59
2026-05-14 17:08:10.643,361.689,146
2026-05-14 17:08:11.280,361.689,253
2026-05-14 17:08:11.917,361.689,253
2026-05-14 17:08:12.554,361.689,253
2026-05-14 17:08:13.191,361.689,253
2026-05-14 17:08:13.828,361.689,253
2026-05-14 17:08:14.465,361.689,228
2026-05-14 17:08:15.101,361.689,170
2026-05-14 17:08:15.738,361.689,131
2026-05-14 17:08:16.375,361.689,76
2026-05-14 17:08:17.012,361.689,13
2026-05-14 17:08:18.286,361.689,137
2026-05-14 17:08:18.923,361.689,221
2026-05-14 17:08:19.560,361.689,230
2026-05-14 17:08:20.197,361.689,213
2026-05-14 17:08:20.833,361.689,108
2026-05-14 17:09:21.338,361.689,63
2026-05-14 17:09:21.975,361.689,248
2026-05-14 17:09:22.612,361.689,253
2026-05-14 17:09:23.248,361.689,253
2026-05-14 17:09:23.885,361.689,247
2026-05-14 17:09:24.522,361.689,251
2026-05-14 17:09:25.159,361.689,247
2026-05-14 17:09:25.796,361.689,232
2026-05-14 17:09:26.433,361.689,97
2026-05-14 17:09:27.070,361.689,15
2026-05-14 16:59:43.680,361.805,15
2026-05-14 17:05:00.850,361.805,111
2026-05-14 17:05:01.487,361.805,253
2026-05-14 17:05:02.124,361.805,253
2026-05-14 17:05:02.761,361.805,253
2026-05-14 17:05:03.398,361.805,111
2026-05-14 17:06:30.652,361.805,21
2026-05-14 17:06:31.289,361.805,137
2026-05-14 17:06:31.925,361.805,148
2026-05-14 17:06:32.562,361.805,149
2026-05-14 17:06:33.199,361.805,134
2026-05-14 17:06:33.836,361.805,202
2026-05-14 17:06:34.473,361.805,219
2026-05-14 17:06:35.110,361.805,202
2026-05-14 17:06:35.747,361.805,80
2026-05-14 17:07:14.597,361.805,55
2026-05-14 17:07:15.234,361.805,250
2026-05-14 17:07:15.871,361.805,253
2026-05-14 17:07:16.508,361.805,253
2026-05-14 17:07:17.145,361.805,253
2026-05-14 17:07:17.781,361.805,251
2026-05-14 17:07:18.418,361.805,203
2026-05-14 17:07:19.055,361.805,78
2026-05-14 17:07:19.692,361.805,71
2026-05-14 17:07:20.329,361.805,203
2026-05-14 17:07:20.966,361.805,252
2026-05-14 17:07:21.603,361.805,253
2026-05-14 17:07:22.240,361.805,249
2026-05-14 17:07:22.877,361.805,49
2026-05-14 17:07:38.799,361.805,55
2026-05-14 17:07:39.436,361.805,64
2026-05-14 17:07:40.073,361.805,55
2026-05-14 17:08:01.090,361.805,37
2026-05-14 17:08:01.727,361.805,240
2026-05-14 17:08:02.364,361.805,253
2026-05-14 17:08:03.001,361.805,253
2026-05-14 17:08:03.637,361.805,248
2026-05-14 17:08:04.274,361.805,172
2026-05-14 17:08:04.911,361.805,60
2026-05-14 17:08:06.185,361.805,44
2026-05-14 17:08:06.822,361.805,170
2026-05-14 17:08:07.459,361.805,181
2026-05-14 17:08:08.096,361.805,215
2026-05-14 17:08:08.733,361.805,178
2026-05-14 17:08:09.369,361.805,189
2026-05-14 17:08:10.006,361.805,169
2026-05-14 17:08:10.643,361.805,244
2026-05-14 17:08:11.280,361.805,253
2026-05-14 17:08:11.917,361.805,253
2026-05-14 17:08:12.554,361.805,253
2026-05-14 17:08:13.191,361.805,253
2026-05-14 17:08:13.828,361.805,252
2026-05-14 17:08:14.465,361.805,242
2026-05-14 17:08:15.101,361.805,237
2026-05-14 17:08:15.738,361.805,226
2026-05-14 17:08:16.375,361.805,184
2026-05-14 17:08:17.012,361.805,159
2026-05-14 17:08:17.649,361.805,27
2026-05-14 17:08:18.286,361.805,87
2026-05-14 17:08:18.923,361.805,230
2026-05-14 17:08:19.560,361.805,241
2026-05-14 17:08:20.197,361.805,229
2026-05-14 17:08:20.833,361.805,76
2026-05-14 17:09:21.338,361.805,138
2026-05-14 17:09:21.975,361.805,253
2026-05-14 17:09:22.612,361.805,253
2026-05-14 17:09:23.248,361.805,253
2026-05-14 17:09:23.885,361.805,253
2026-05-14 17:09:24.522,361.805,253
2026-05-14 17:09:25.159,361.805,253
2026-05-14 17:09:25.796,361.805,229
2026-05-14 17:09:26.433,361.805,128
2026-05-14 17:09:27.070,361.805,35
2026-05-14 17:09:28.344,361.805,18
2026-05-14 17:09:28.980,361.805,33
2026-05-14 17:09:29.617,361.805,69
2026-05-14 17:09:30.254,361.805,30
2026-05-14 16:59:43.680,361.921,29
2026-05-14 17:05:00.850,361.921,39
2026-05-14 17:05:01.487,361.921,228
2026-05-14 17:05:02.124,361.921,244
2026-05-14 17:05:02.761,361.921,228
2026-05-14 17:05:03.398,361.921,39
2026-05-14 17:06:30.652,361.921,31
2026-05-14 17:06:31.289,361.921,142
2026-05-14 17:06:31.925,361.921,148
2026-05-14 17:06:32.562,361.921,144
2026-05-14 17:06:33.199,361.921,141
2026-05-14 17:06:33.836,361.921,210
2026-05-14 17:06:34.473,361.921,236
2026-05-14 17:06:35.110,361.921,229
2026-05-14 17:06:35.747,361.921,178
2026-05-14 17:06:36.384,361.921,24
2026-05-14 17:07:14.597,361.921,164
2026-05-14 17:07:15.234,361.921,253
2026-05-14 17:07:15.871,361.921,253
2026-05-14 17:07:16.508,361.921,253
2026-05-14 17:07:17.145,361.921,253
2026-05-14 17:07:17.781,361.921,252
2026-05-14 17:07:18.418,361.921,233
2026-05-14 17:07:19.055,361.921,139
2026-05-14 17:07:19.692,361.921,73
2026-05-14 17:07:20.329,361.921,165
2026-05-14 17:07:20.966,361.921,193
2026-05-14 17:07:21.603,361.921,214
2026-05-14 17:07:22.240,361.921,102
2026-05-14 17:07:22.877,361.921,15
2026-05-14 17:07:39.436,361.921,15
2026-05-14 17:07:41.346,361.921,15
2026-05-14 17:08:01.090,361.921,127
2026-05-14 17:08:01.727,361.921,247
2026-05-14 17:08:02.364,361.921,253
2026-05-14 17:08:03.001,361.921,253
2026-05-14 17:08:03.637,361.921,248
2026-05-14 17:08:04.274,361.921,238
2026-05-14 17:08:04.911,361.921,151
2026-05-14 17:08:05.548,361.921,21
2026-05-14 17:08:06.185,361.921,10
2026-05-14 17:08:06.822,361.921,134
2026-05-14 17:08:07.459,361.921,163
2026-05-14 17:08:08.096,361.921,200
2026-05-14 17:08:08.733,361.921,195
2026-05-14 17:08:09.369,361.921,217
2026-05-14 17:08:10.006,361.921,220
2026-05-14 17:08:10.643,361.921,250
2026-05-14 17:08:11.280,361.921,253
2026-05-14 17:08:11.917,361.921,253
2026-05-14 17:08:12.554,361.921,253
2026-05-14 17:08:13.191,361.921,252
2026-05-14 17:08:13.828,361.921,253
2026-05-14 17:08:14.465,361.921,247
2026-05-14 17:08:15.101,361.921,235
2026-05-14 17:08:15.738,361.921,239
2026-05-14 17:08:16.375,361.921,228
2026-05-14 17:08:17.012,361.921,207
2026-05-14 17:08:17.649,361.921,71
2026-05-14 17:08:18.286,361.921,151
2026-05-14 17:08:18.923,361.921,222
2026-05-14 17:08:19.560,361.921,237
2026-05-14 17:08:20.197,361.921,202
2026-05-14 17:08:20.833,361.921,100
2026-05-14 17:08:21.470,361.921,15
2026-05-14 17:09:21.338,361.921,216
2026-05-14 17:09:21.975,361.921,253
2026-05-14 17:09:22.612,361.921,253
2026-05-14 17:09:23.248,361.921,253
2026-05-14 17:09:23.885,361.921,253
2026-05-14 17:09:24.522,361.921,253
2026-05-14 17:09:25.159,361.921,253
2026-05-14 17:09:25.796,361.921,249
2026-05-14 17:09:26.433,361.921,230
2026-05-14 17:09:27.070,361.921,210
2026-05-14 17:09:27.707,361.921,119
2026-05-14 17:09:28.344,361.921,119
2026-05-14 17:09:28.980,361.921,209
2026-05-14 17:09:29.617,361.921,218
2026-05-14 17:09:30.254,361.921,198
2026-05-14 17:09:30.891,361.921,67
2026-05-14 16:59:43.043,362.038,98
2026-05-14 16:59:43.680,362.038,112
2026-05-14 16:59:44.317,362.038,98
2026-05-14 17:05:00.850,362.038,193
2026-05-14 17:05:01.487,362.038,252
2026-05-14 17:05:02.124,362.038,253
2026-05-14 17:05:02.761,362.038,252
2026-05-14 17:05:03.398,362.038,193
2026-05-14 17:06:31.289,362.038,100
2026-05-14 17:06:31.925,362.038,120
2026-05-14 17:06:32.562,362.038,100
2026-05-14 17:06:33.199,362.038,22
2026-05-14 17:06:33.836,362.038,165
2026-05-14 17:06:34.473,362.038,223
2026-05-14 17:06:35.110,362.038,217
2026-05-14 17:06:35.747,362.038,173
2026-05-14 17:06:36.384,362.038,45
2026-05-14 17:07:14.597,362.038,83
2026-05-14 17:07:15.234,362.038,252
2026-05-14 17:07:15.871,362.038,253
2026-05-14 17:07:16.508,362.038,253
2026-05-14 17:07:17.145,362.038,253
2026-05-14 17:07:17.781,362.038,251
2026-05-14 17:07:18.418,362.038,209
2026-05-14 17:07:19.055,362.038,88
2026-05-14 17:07:19.692,362.038,64
2026-05-14 17:07:20.329,362.038,73
2026-05-14 17:07:20.966,362.038,97
2026-05-14 17:07:21.603,362.038,95
2026-05-14 17:07:22.240,362.038,154
2026-05-14 17:07:22.877,362.038,64
2026-05-14 17:07:23.513,362.038,95
2026-05-14 17:07:24.150,362.038,25
2026-05-14 17:07:40.709,362.038,55
2026-05-14 17:07:41.346,362.038,64
2026-05-14 17:07:41.983,362.038,55
2026-05-14 17:08:01.090,362.038,37
2026-05-14 17:08:01.727,362.038,241
2026-05-14 17:08:02.364,362.038,250
2026-05-14 17:08:03.001,362.038,252
2026-05-14 17:08:03.637,362.038,253
2026-05-14 17:08:04.274,362.038,253
2026-05-14 17:08:04.911,362.038,253
2026-05-14 17:08:05.548,362.038,150
2026-05-14 17:08:06.185,362.038,10
2026-05-14 17:08:06.822,362.038,65
2026-05-14 17:08:07.459,362.038,145
2026-05-14 17:08:08.096,362.038,198
2026-05-14 17:08:08.733,362.038,199
2026-05-14 17:08:09.369,362.038,226
2026-05-14 17:08:10.006,362.038,213
2026-05-14 17:08:10.643,362.038,249
2026-05-14 17:08:11.280,362.038,252
2026-05-14 17:08:11.917,362.038,253
2026-05-14 17:08:12.554,362.038,253
2026-05-14 17:08:13.191,362.038,250
2026-05-14 17:08:13.828,362.038,252
2026-05-14 17:08:14.465,362.038,245
2026-05-14 17:08:15.101,362.038,247
2026-05-14 17:08:15.738,362.038,252
2026-05-14 17:08:16.375,362.038,253
2026-05-14 17:08:17.012,362.038,252
2026-05-14 17:08:17.649,362.038,168
2026-05-14 17:08:18.286,362.038,138
2026-05-14 17:08:18.923,362.038,236
2026-05-14 17:08:19.560,362.038,246
2026-05-14 17:08:20.197,362.038,238
2026-05-14 17:08:20.833,362.038,128
2026-05-14 17:08:21.470,362.038,10
2026-05-14 17:09:21.338,362.038,95
2026-05-14 17:09:21.975,362.038,252
2026-05-14 17:09:22.612,362.038,253
2026-05-14 17:09:23.248,362.038,253
2026-05-14 17:09:23.885,362.038,252
2026-05-14 17:09:24.522,362.038,253
2026-05-14 17:09:25.159,362.038,253
2026-05-14 17:09:25.796,362.038,246
2026-05-14 17:09:26.433,362.038,231
2026-05-14 17:09:27.070,362.038,235
2026-05-14 17:09:27.707,362.038,185
2026-05-14 17:09:28.344,362.038,175
2026-05-14 17:09:28.980,362.038,224
2026-05-14 17:09:29.617,362.038,227
2026-05-14 17:09:30.254,362.038,212
2026-05-14 17:09:30.891,362.038,127
2026-05-14 17:09:31.528,362.038,21
2026-05-14 16:59:42.406,362.154,29
2026-05-14 16:59:43.043,362.154,112
2026-05-14 16:59:43.680,362.154,112
2026-05-14 16:59:44.317,362.154,112
2026-05-14 16:59:44.954,362.154,29
2026-05-14 17:05:00.850,362.154,239
2026-05-14 17:05:01.487,362.154,253
2026-05-14 17:05:02.124,362.154,253
2026-05-14 17:05:02.761,362.154,253
2026-05-14 17:05:03.398,362.154,239
2026-05-14 17:06:31.925,362.154,29
2026-05-14 17:06:33.836,362.154,71
2026-05-14 17:06:34.473,362.154,178
2026-05-14 17:06:35.110,362.154,179
2026-05-14 17:06:35.747,362.154,134
2026-05-14 17:06:36.384,362.154,10
2026-05-14 17:07:14.597,362.154,127
2026-05-14 17:07:15.234,362.154,247
2026-05-14 17:07:15.871,362.154,251
2026-05-14 17:07:16.508,362.154,250
2026-05-14 17:07:17.145,362.154,230
2026-05-14 17:07:17.781,362.154,197
2026-05-14 17:07:18.418,362.154,106
2026-05-14 17:07:19.055,362.154,63
2026-05-14 17:07:19.692,362.154,75
2026-05-14 17:07:20.329,362.154,58
2026-05-14 17:07:20.966,362.154,46
2026-05-14 17:07:21.603,362.154,242
2026-05-14 17:07:22.240,362.154,249
2026-05-14 17:07:22.877,362.154,252
2026-05-14 17:07:23.513,362.154,236
2026-05-14 17:07:24.150,362.154,218
2026-05-14 17:07:24.787,362.154,25
2026-05-14 17:07:40.073,362.154,15
2026-05-14 17:07:40.709,362.154,64
2026-05-14 17:07:41.346,362.154,64
2026-05-14 17:07:41.983,362.154,64
2026-05-14 17:07:42.620,362.154,15
2026-05-14 17:08:01.090,362.154,10
2026-05-14 17:08:01.727,362.154,153
2026-05-14 17:08:02.364,362.154,245
2026-05-14 17:08:03.001,362.154,253
2026-05-14 17:08:03.637,362.154,253
2026-05-14 17:08:04.274,362.154,253
2026-05-14 17:08:04.911,362.154,253
2026-05-14 17:08:05.548,362.154,228
2026-05-14 17:08:06.185,362.154,42
2026-05-14 17:08:06.822,362.154,111
2026-05-14 17:08:07.459,362.154,213
2026-05-14 17:08:08.096,362.154,226
2026-05-14 17:08:08.733,362.154,238
2026-05-14 17:08:09.369,362.154,239
