date,usd_per_ph_day
2024-04-05,104.51611631944445
2024-04-06,105.15321354166667
2024-04-07,107.06938194444444
2024-04-08,109.96794965277778
2024-04-09,110.88177256944445
2024-04-10,110.14010069444444
2024-04-11,112.68269965277777
2024-04-12,117.90931770833333
2024-04-13,110.45466145833333
2024-04-14,101.53299826388889
2024-04-15,105.70854861111111
2024-04-16,104.50995659722223
2024-04-17,100.38509548611111
2024-04-18,103.10938715277777
2024-04-19,103.63923611111112
2024-04-20,139.1348888888889
2024-04-21,123.74707118055555
2024-04-22,78.04030034722223
2024-04-23,81.74556770833334
2024-04-24,85.67605208333333
2024-04-25,60.17746701388889
2024-04-26,56.68086458333333
2024-04-27,53.22771701388889
2024-04-28,51.56218576388889
2024-04-29,49.95363715277778
2024-04-30,48.69844444444445
2024-05-01,45.579619791666666
2024-05-02,45.255097222222226
2024-05-03,46.67842534722222
2024-05-04,49.496239583333335
2024-05-05,54.97128125
2024-05-06,53.545631944444445
2024-05-07,50.02370138888889
2024-05-08,48.570541666666664
2024-05-09,48.550836805555555
2024-05-10,50.14049826388889
2024-05-11,49.64608159722222
2024-05-12,48.96387673611111
2024-05-13,49.63772222222222
2024-05-14,49.41350520833333
2024-05-15,50.50596701388889
2024-05-16,52.335842013888886
2024-05-17,52.453684027777776
2024-05-18,52.947149305555556
2024-05-19,52.55589756944445
2024-05-20,52.85689583333333
2024-05-21,55.960871527777776
2024-05-22,55.70705902777778
2024-05-23,54.18680208333333
2024-05-24,52.89998611111111
2024-05-25,53.70965625
2024-05-26,53.42467013888889
2024-05-27,53.80035069444445
2024-05-28,53.40826388888889
2024-05-29,53.44707986111111
2024-05-30,55.60954861111111
2024-05-31,56.88726909722222
2024-06-01,57.06511458333333
2024-06-02,55.0313648202813
2024-06-03,55.678595486111114
2024-06-04,56.23359375
2024-06-05,58.36198611111111
2024-06-06,61.98576215277778
2024-06-07,68.98988194444445
2024-06-08,83.96018402777777
2024-06-09,61.91894444444444
2024-06-10,59.62144791666667
2024-06-11,57.80184548611111
2024-06-12,56.590925347222225
2024-06-13,56.30275694444445
2024-06-14,56.538836805555555
2024-06-15,55.71649652777778
2024-06-16,54.225852430555555
2024-06-17,52.83693576388889
2024-06-18,52.48448784722222
2024-06-19,52.535432291666666
2024-06-20,52.914883680555555
2024-06-21,51.341961805555556
2024-06-22,51.04974305555555
2024-06-23,50.32446875
2024-06-24,48.054258680555556
2024-06-25,48.18936284722222
2024-06-26,48.88411284722222
2024-06-27,48.22901041666667
2024-06-28,48.00790104166666
2024-06-29,47.444390625
2024-06-30,47.675046875
2024-07-01,49.16390625
2024-07-02,48.78717708333333
2024-07-03,47.18887847222222
2024-07-04,45.34878298611111
2024-07-05,45.45919618055556
2024-07-06,46.68905208333333
2024-07-07,46.6041875
2024-07-08,45.76878819444445
2024-07-09,46.69877256944444
2024-07-10,47.37774652777778
2024-07-11,47.36338368055556
2024-07-12,46.63959027777778
2024-07-13,47.80546701388889
2024-07-14,49.01119791666667
2024-07-15,50.989703125
2024-07-16,52.192166666666665
2024-07-17,52.803472222222226
2024-07-18,51.83142534722222
2024-07-19,51.08322743055555
2024-07-20,52.37317708333333
2024-07-21,52.43820138888889
2024-07-22,53.01625173611111
2024-07-23,52.12846701388889
2024-07-24,51.705888888888886
2024-07-25,50.59831076388889
2024-07-26,52.596302083333335
2024-07-27,53.41963888888889
2024-07-28,52.99550868055555
2024-07-29,53.534003472222224
2024-07-30,51.83237326388889
2024-07-31,48.68112326388889
2024-08-01,45.46717534722222
2024-08-02,45.16598263888889
2024-08-03,43.416421875
2024-08-04,42.30749826388889
2024-08-05,37.70083159722222
2024-08-06,39.484831597222225
2024-08-07,39.831524305555554
2024-08-08,41.191048611111114
2024-08-09,43.05044097222222
2024-08-10,42.936940972222224
2024-08-11,42.50998784722222
2024-08-12,41.537375
2024-08-13,42.201348958333334
2024-08-14,42.4595
2024-08-15,43.013796875
2024-08-16,43.119689236111114
2024-08-17,43.65442708333333
2024-08-18,43.81442361111111
2024-08-19,43.186296875
2024-08-20,44.488046875
2024-08-21,44.159
2024-08-22,48.26758854166667
2024-08-23,49.24552777777778
2024-08-24,47.20360069444445
2024-08-25,47.157753472222225
2024-08-26,46.926239583333334
2024-08-27,45.91158333333333
2024-08-28,43.08789930555555
2024-08-29,42.66425
2024-08-30,42.33604166666667
2024-08-31,42.192458333333335
2024-09-01,41.482640625
2024-09-02,41.48317361111111
2024-09-03,41.82256597222222
2024-09-04,40.89601909722222
2024-09-05,40.62240972222222
2024-09-06,39.671467013888886
2024-09-07,38.66935069444445
2024-09-08,38.67064409722222
2024-09-09,39.66499826388889
2024-09-10,40.761571180555556
2024-09-11,39.47995659722222
2024-09-12,40.10492708333334
2024-09-13,40.51984548611111
2024-09-14,41.425411458333336
2024-09-15,41.31527951388889
2024-09-16,40.12692534722222
2024-09-17,40.932934027777776
2024-09-18,41.52121527777778
2024-09-19,43.34636111111111
2024-09-20,43.846654513888886
2024-09-21,43.667631944444445
2024-09-22,43.291463541666666
2024-09-23,43.664439236111114
2024-09-24,43.83520486111111
2024-09-25,44.27404340277778
2024-09-26,46.44506944444444
2024-09-27,47.807171875
2024-09-28,47.99222569444444
2024-09-29,47.616487847222224
2024-09-30,46.25837326388889
2024-10-01,45.43333333333333
2024-10-02,44.204942708333334
2024-10-03,43.87296875
2024-10-04,44.414510416666666
2024-10-05,44.95930902777778
2024-10-06,45.31013541666667
2024-10-07,46.01027083333334
2024-10-08,45.83984548611111
2024-10-09,44.11219618055556
2024-10-10,43.16200173611111
2024-10-11,44.74556770833333
2024-10-12,47.71656597222222
2024-10-13,46.053645833333334
2024-10-14,46.80494791666667
2024-10-15,47.59969097222222
2024-10-16,48.94558506944445
2024-10-17,53.27198958333334
2024-10-18,49.93938194444444
2024-10-19,48.60915277777778
2024-10-20,47.941904513888886
2024-10-21,47.773008680555556
2024-10-22,47.80214236111111
2024-10-23,46.16724131944444
2024-10-24,46.758682291666666
2024-10-25,49.69361284722222
2024-10-26,45.67290104166667
2024-10-27,45.12259375
2024-10-28,45.73614583333333
2024-10-29,48.00868055555556
2024-10-30,48.306324652777775
2024-10-31,53.086486111111114
2024-11-01,46.74628645833333
2024-11-02,46.49350694444444
2024-11-03,45.671171875
2024-11-04,45.37147916666667
2024-11-05,43.26541493055556
2024-11-06,46.618963541666666
2024-11-07,47.3395625
2024-11-08,47.889211805555554
2024-11-09,48.36373611111111
2024-11-10,50.349098958333336
2024-11-11,52.69694618055556
2024-11-12,56.83852256944444
2024-11-13,57.47359895833333
2024-11-14,58.78397743055555
2024-11-15,58.64085590277778
2024-11-16,60.76958159722222
2024-11-17,57.12490625
2024-11-18,57.675446180555554
2024-11-19,58.89407986111111
2024-11-20,60.277743055555554
2024-11-21,62.76684201388889
2024-11-22,62.876454861111114
2024-11-23,63.19733333333333
2024-11-24,61.55592013888889
2024-11-25,60.75205034722222
2024-11-26,58.90976388888889
2024-11-27,59.854578125
2024-11-28,60.28869791666666
2024-11-29,61.47673090277778
2024-11-30,61.02852951388889
2024-12-01,60.76820486111111
2024-12-02,62.17390104166667
2024-12-03,59.91679166666667
2024-12-04,60.02510069444445
2024-12-05,62.88232638888889
2024-12-06,61.737883680555555
2024-12-07,62.920510416666666
2024-12-08,62.44190972222222
2024-12-09,61.58167708333333
2024-12-10,60.34687326388889
2024-12-11,62.0408125
2024-12-12,63.80960763888889
2024-12-13,62.65476041666667
2024-12-14,63.053977430555555
2024-12-15,63.49903472222222
2024-12-16,62.65822569444445
2024-12-17,63.471060763888886
2024-12-18,61.968182291666665
2024-12-19,60.11220486111111
2024-12-20,58.29433854166667
2024-12-21,58.30757638888889
2024-12-22,56.81078125
2024-12-23,55.933166666666665
2024-12-24,56.87719444444444
2024-12-25,58.12066145833333
2024-12-26,56.916494791666665
2024-12-27,56.17777430555556
2024-12-28,55.50963715277778
2024-12-29,55.29922916666667
2024-12-30,54.24972743055555
2024-12-31,54.288947916666665
2025-01-01,54.44714583333333
2025-01-02,55.63300347222222
2025-01-03,56.34781597222222
2025-01-04,56.86361458333333
2025-01-05,56.85898611111111
2025-01-06,58.077734375
2025-01-07,58.19665798611111
2025-01-08,55.665359375
2025-01-09,54.480578125
2025-01-10,54.7284375
2025-01-11,54.80938715277778
2025-01-12,54.649168402777775
2025-01-13,53.580366319444444
2025-01-14,55.47984722222222
2025-01-15,56.610074652777776
2025-01-16,57.68666666666667
2025-01-17,59.67484722222222
2025-01-18,60.01925
2025-01-19,60.361526041666664
2025-01-20,60.58615277777778
2025-01-21,60.816973958333335
2025-01-22,60.89982638888889
2025-01-23,59.64045138888889
2025-01-24,60.69482986111111
2025-01-25,60.521125
2025-01-26,60.306927083333335
2025-01-27,58.827527777777775
2025-01-28,60.24015451388889
2025-01-29,60.20300173611111
2025-01-30,61.74038715277778
2025-01-31,61.162467013888886
2025-02-01,59.935402777777774
2025-02-02,58.07346701388889
2025-02-03,56.95514583333333
2025-02-04,58.499359375
2025-02-05,57.60165625
2025-02-06,57.34402951388889
2025-02-07,57.22241493055556
2025-02-08,56.51846180555555
2025-02-09,54.82259895833333
2025-02-10,54.00117013888889
2025-02-11,54.15365277777778
2025-02-12,53.657111111111114
2025-02-13,53.66596875
2025-02-14,54.06061458333333
2025-02-15,54.218060763888886
2025-02-16,53.92486458333333
2025-02-17,53.48631944444445
2025-02-18,53.27771701388889
2025-02-19,53.42620486111111
2025-02-20,54.37817361111111
2025-02-21,54.54296006944445
2025-02-22,53.91179861111111
2025-02-23,54.10630729166667
2025-02-24,55.95487673611111
2025-02-25,52.20470659722222
2025-02-26,50.7623125
2025-02-27,49.421223958333336
2025-02-28,47.26861458333333
2025-03-01,49.08570659722222
2025-03-02,50.85564236111111
2025-03-03,52.30898263888889
2025-03-04,48.76402777777778
2025-03-05,51.00692361111111
2025-03-06,52.01929340277778
2025-03-07,50.605524305555555
2025-03-08,49.598739583333334
2025-03-09,48.13749305555555
2025-03-10,45.84437673611111
2025-03-11,45.94885416666666
2025-03-12,46.853546875
2025-03-13,46.61618229166667
2025-03-14,47.15578125
2025-03-15,47.80480902777778
2025-03-16,47.34485763888889
2025-03-17,47.29056423611111
2025-03-18,46.750682291666664
2025-03-19,47.589265625
2025-03-20,48.349609375
2025-03-21,47.74611284722222
2025-03-22,47.79400347222222
2025-03-23,48.05256423611111
2025-03-24,48.8255625
2025-03-25,49.02493923611111
2025-03-26,49.73518923611111
2025-03-27,48.971795138888886
2025-03-28,47.567508680555555
2025-03-29,46.47690798611111
2025-03-30,46.1863125
2025-03-31,45.898069444444445
2025-04-01,46.93463194444445
2025-04-02,47.440815972222225
2025-04-03,46.23020659722222
2025-04-04,46.56109027777778
2025-04-05,45.210258680555555
2025-04-06,42.78957638888889
2025-04-07,40.707640625
2025-04-08,41.391675347222225
2025-04-09,41.087008680555556
2025-04-10,42.381800347222224
2025-04-11,43.09790104166667
2025-04-12,44.080729166666664
2025-04-13,44.134883680555554
2025-04-14,44.27498611111111
2025-04-15,44.49942361111111
2025-04-16,44.03356423611111
2025-04-17,44.291685763888886
2025-04-18,44.34233159722222
2025-04-19,44.22643402777778
2025-04-20,43.87766840277778
2025-04-21,45.21064409722222
2025-04-22,46.43653125
2025-04-23,48.52664236111111
2025-04-24,48.85213888888889
2025-04-25,48.83578645833333
2025-04-26,48.796397569444444
2025-04-27,48.60534548611111
2025-04-28,48.78707986111111
2025-04-29,49.07869965277778
2025-04-30,48.93124652777778
2025-05-01,49.57177951388889
2025-05-02,50.08627083333333
2025-05-03,49.84073784722222
2025-05-04,50.837350694444446
2025-05-05,50.20614583333333
2025-05-06,50.433055555555555
2025-05-07,51.767916666666665
2025-05-08,53.526890625
2025-05-09,55.156085069444444
2025-05-10,55.26515798611111
2025-05-11,55.46596180555556
2025-05-12,55.37337847222222
2025-05-13,56.002461805555555
2025-05-14,55.60124131944445
2025-05-15,54.99185590277778
2025-05-16,55.63879513888889
2025-05-17,55.514722222222225
2025-05-18,54.464888888888886
2025-05-19,54.578947916666664
2025-05-20,55.53619097222222
2025-05-21,56.56825520833333
2025-05-22,58.25881597222222
2025-05-23,57.571666666666665
2025-05-24,56.75684548611111
2025-05-25,56.18625173611111
2025-05-26,57.161885416666664
2025-05-27,57.18437673611111
2025-05-28,56.787227430555554
2025-05-29,56.32245486111111
2025-05-30,54.980041666666665
2025-05-31,52.10638368055555
2025-06-01,52.23271701388889
2025-06-02,52.38978645833333
2025-06-03,52.88382638888889
2025-06-04,52.743862847222225
2025-06-05,52.10409027777778
2025-06-06,51.91184375
2025-06-07,52.58734722222222
2025-06-08,52.71322048611111
2025-06-09,53.626071180555556
2025-06-10,54.79060416666667
2025-06-11,54.67648784722222
2025-06-12,53.772383680555556
2025-06-13,52.53389930555556
2025-06-14,52.89908333333333
2025-06-15,52.716972222222225
2025-06-16,53.658550347222224
2025-06-17,53.39001388888889
2025-06-18,52.967666666666666
2025-06-19,52.72816319444444
2025-06-20,52.62375173611111
2025-06-21,51.830526041666666
2025-06-22,50.827001736111114
2025-06-23,51.27508680555555
2025-06-24,53.26268402777778
2025-06-25,53.99834722222222
2025-06-26,54.219772569444444
2025-06-27,53.93929166666667
2025-06-28,53.912880208333334
2025-06-29,57.32793229166667
2025-06-30,58.29852430555555
2025-07-01,57.829559027777776
2025-07-02,58.502774305555555
2025-07-03,59.35134027777778
2025-07-04,58.852746527777775
2025-07-05,58.438954861111114
2025-07-06,58.75465972222222
2025-07-07,58.787223958333335
2025-07-08,58.94420659722222
2025-07-09,59.34470659722222
2025-07-10,60.87847395833333
2025-07-11,63.79913888888889
2025-07-12,60.059125
2025-07-13,59.410444444444444
2025-07-14,60.845848958333335
2025-07-15,58.92290277777778
2025-07-16,59.61989583333333
2025-07-17,59.98672048611111
2025-07-18,59.91393402777778
2025-07-19,59.35425173611111
2025-07-20,59.30808854166666
2025-07-21,59.24908333333333
2025-07-22,59.537758680555555
2025-07-23,59.617838541666664
2025-07-24,59.70745659722222
2025-07-25,59.08889756944444
2025-07-26,58.58954166666667
2025-07-27,58.94520138888889
2025-07-28,58.928635416666665
2025-07-29,58.938491319444445
2025-07-30,58.69480729166666
2025-07-31,58.660491319444446
2025-08-01,57.062557291666664
2025-08-02,56.472796875
2025-08-03,56.46350520833333
2025-08-04,56.843321180555556
2025-08-05,56.606234375
2025-08-06,56.88385069444445
2025-08-07,57.83247222222222
2025-08-08,57.98630034722222
2025-08-09,57.559022569444444
2025-08-10,57.97279513888889
2025-08-11,58.949328125
2025-08-12,58.461114583333334
2025-08-13,59.17559375
2025-08-14,59.00409027777778
2025-08-15,57.95140451388889
2025-08-16,57.61316840277778
2025-08-17,57.62260416666667
2025-08-18,56.62046875
2025-08-19,56.087265625
2025-08-20,55.666803819444446
2025-08-21,55.4079375
2025-08-22,55.90762847222222
2025-08-23,56.38068923611111
2025-08-24,55.750368055555555
2025-08-25,54.4849375
2025-08-26,53.810770833333336
2025-08-27,54.434574652777776
2025-08-28,54.920711805555555
2025-08-29,53.59025868055556
2025-08-30,52.91709027777778
2025-08-31,53.153053819444445
2025-09-01,53.18950173611111
2025-09-02,54.28731944444444
2025-09-03,54.68762152777778
2025-09-04,54.367052083333334
2025-09-05,52.754100694444446
2025-09-06,51.698911458333335
2025-09-07,51.624310763888886
2025-09-08,52.03902083333333
2025-09-09,52.17062847222222
2025-09-10,52.502210069444445
2025-09-11,53.21556944444445
2025-09-12,53.940729166666664
2025-09-13,54.22704513888889
2025-09-14,53.87491145833334
2025-09-15,53.672020833333335
2025-09-16,54.032916666666665
2025-09-17,54.23102951388889
2025-09-18,53.78932638888889
2025-09-19,51.770602430555556
2025-09-20,51.43989930555556
2025-09-21,51.44328819444444
2025-09-22,50.32227256944444
2025-09-23,50.03509722222222
2025-09-24,50.186196180555555
2025-09-25,49.44789236111111
2025-09-26,48.70731597222222
2025-09-27,48.71553819444444
2025-09-28,48.79081423611111
2025-09-29,50.130520833333335
2025-09-30,50.59572048611111
2025-10-01,51.15536284722222
2025-10-02,50.17668923611111
2025-10-03,51.006539930555554
2025-10-04,51.63586284722222
2025-10-05,51.81715104166667
2025-10-06,52.2164375
2025-10-07,52.00465104166667
2025-10-08,51.47745659722222
2025-10-09,51.21537847222222
2025-10-10,50.281546875
2025-10-11,47.12017534722222
2025-10-12,47.137397569444445
2025-10-13,48.25418055555556
2025-10-14,47.202274305555555
2025-10-15,46.89072222222222
2025-10-16,47.16441493055556
2025-10-17,46.14667361111111
2025-10-18,46.14104513888889
2025-10-19,46.431043402777775
2025-10-20,47.59713888888889
2025-10-21,47.315989583333334
2025-10-22,46.584380208333336
2025-10-23,47.183928819444446
2025-10-24,47.74563888888889
2025-10-25,47.970765625
2025-10-26,48.539286458333336
2025-10-27,49.576430555555554
2025-10-28,49.22840625
2025-10-29,46.770602430555556
2025-10-30,44.21232465277778
2025-10-31,44.469880208333336
2025-11-01,44.667994791666665
2025-11-02,44.65987152777778
2025-11-03,43.59834895833333
2025-11-04,42.13641666666667
2025-11-05,41.73533159722222
2025-11-06,41.6460625
2025-11-07,41.32247569444444
2025-11-08,41.53004166666667
2025-11-09,41.68524305555555
2025-11-10,42.96082638888889
2025-11-11,42.455074652777775
2025-11-12,42.03420833333333
2025-11-13,42.161972222222225
2025-11-14,40.200515625
2025-11-15,39.83176388888889
2025-11-16,39.49588194444444
2025-11-17,39.161006944444445
2025-11-18,38.274046875
2025-11-19,37.840605902777774
2025-11-20,37.584633680555555
2025-11-21,35.18646875
2025-11-22,35.06356944444445
2025-11-23,35.92844097222222
2025-11-24,36.189376736111114
2025-11-25,36.33929166666667
2025-11-26,36.603578125
2025-11-27,38.63177256944444
2025-11-28,38.67196701388889
2025-11-29,38.432451388888886
2025-11-30,38.565263888888886
2025-12-01,36.478854166666665
2025-12-02,37.72040451388889
2025-12-03,39.450380208333335
2025-12-04,39.439810763888886
2025-12-05,38.614604166666666
2025-12-06,37.97459027777778
2025-12-07,37.950046875
2025-12-08,38.51113888888889
2025-12-09,38.72835590277778
2025-12-10,39.16888715277778
2025-12-11,38.620586805555554
2025-12-12,39.078159722222225
2025-12-13,38.504046875
2025-12-14,38.15410590277778
2025-12-15,37.651291666666665
2025-12-16,37.05047048611111
2025-12-17,37.06164409722222
2025-12-18,36.99179861111111
2025-12-19,37.333930555555554
2025-12-20,37.63407118055556
2025-12-21,37.61557638888889
2025-12-22,37.994770833333334
2025-12-23,37.43327430555556
2025-12-24,37.219859375
2025-12-25,37.379414930555555
2025-12-26,37.519496527777775
2025-12-27,37.26437326388889
2025-12-28,37.36180208333333
2025-12-29,37.57103993055556
2025-12-30,37.47840798611111
2025-12-31,37.68437152777778
2026-01-01,37.47271701388889
2026-01-02,38.06840798611111
2026-01-03,38.39881597222222
2026-01-04,38.91977951388889
2026-01-05,39.72657986111111
2026-01-06,39.855727430555554
2026-01-07,39.227100694444445
2026-01-08,38.953010416666665
2026-01-09,39.166494791666665
2026-01-10,39.021671875
2026-01-11,39.076848958333336
2026-01-12,39.37742534722222
2026-01-13,39.980803819444446
2026-01-14,41.48759722222222
2026-01-15,41.641022569444445
2026-01-16,41.22931423611111
2026-01-17,41.179824652777775
2026-01-18,40.99746701388889
2026-01-19,40.03811979166667
2026-01-20,39.159506944444445
2026-01-21,38.53384722222222
2026-01-22,38.92154513888889
2026-01-23,39.924046875
2026-01-24,39.91489930555556
2026-01-25,39.34372743055555
2026-01-26,39.16385763888889
2026-01-27,39.40622743055555
2026-01-28,39.891869791666664
2026-01-29,38.73136111111111
2026-01-30,37.11434201388889
2026-01-31,36.48466666666667
2026-02-01,34.911097222222224
2026-02-02,34.65674479166667
2026-02-03,34.66146875
2026-02-04,33.52892534722222
2026-02-05,30.85183333333333
2026-02-06,30.26218576388889
2026-02-07,32.63201909722222
2026-02-08,35.26662847222222
2026-02-09,35.16969965277778
2026-02-10,34.741109375
2026-02-11,33.85018923611111
2026-02-12,33.59828125
2026-02-13,33.86878645833333
2026-02-14,34.862171875
2026-02-15,34.83163888888889
2026-02-16,34.328050347222224
2026-02-17,34.10111631944444
2026-02-18,33.75698090277778
2026-02-19,32.54993402777778
2026-02-20,29.57629861111111
2026-02-21,29.837157986111112
2026-02-22,29.63614409722222
2026-02-23,28.607020833333333
2026-02-24,27.89451215277778
2026-02-25,29.164060763888887
2026-02-26,29.746190972222223
2026-02-27,29.19738715277778
2026-02-28,28.571293402777776
2026-03-01,29.149868055555554
2026-03-02,29.50293923611111
2026-03-03,29.764449652777778
2026-03-04,31.086791666666667
2026-03-05,31.537836805555557
2026-03-06,30.37114409722222
2026-03-07,29.601116319444444
2026-03-08,29.24209548611111
2026-03-09,29.619604166666665
2026-03-10,30.644498263888888
2026-03-11,30.543730902777778
2026-03-12,30.56216840277778
2026-03-13,31.29759548611111
2026-03-14,30.92370659722222
2026-03-15,31.187071180555556
2026-03-16,32.11296875
2026-03-17,32.48359722222222
2026-03-18,31.751692708333334
2026-03-19,30.63674826388889
2026-03-20,30.927956597222224
2026-03-21,33.363677083333336
2026-03-22,32.46637152777778
2026-03-23,32.85510763888889
2026-03-24,33.24959722222222
2026-03-25,33.57994444444444
2026-03-26,32.88672569444444
2026-03-27,31.721135416666666
2026-03-28,31.383569444444444
2026-03-29,31.359010416666667
2026-03-30,31.689039930555555
2026-03-31,31.84002951388889
2026-04-01,32.28467361111111
2026-04-02,31.547920138888887
2026-04-03,30.859383680555556
2026-04-04,30.54890798611111
2026-04-05,30.526255208333332
2026-04-06,31.522217013888888
2026-04-07,31.319432291666665
2026-04-08,32.55247048611111
2026-04-09,32.47323958333333
2026-04-10,32.94966493055556
2026-04-11,33.229376736111114
2026-04-12,32.454317708333335
2026-04-13,32.59371701388889
2026-04-14,33.90198958333333
2026-04-15,33.800265625
2026-04-16,34.01920833333333
2026-04-17,34.886048611111114
2026-04-18,35.68541493055555
2026-04-19,35.038723958333335
2026-04-20,35.036229166666665
2026-04-21,35.432036458333336
2026-04-22,36.46668402777778
2026-04-23,36.45037847222222
2026-04-24,36.30902430555555
2026-04-25,36.150486111111114
2026-04-26,36.30266493055556
2026-04-27,36.20017708333334
2026-04-28,35.65745486111111
2026-04-29,35.72334375
2026-04-30,35.55711111111111
2026-05-01,36.310118055555556
2026-05-02,37.33977604166667
2026-05-03,37.46446527777778
2026-05-04,37.99211458333333
2026-05-05,38.66965972222222
2026-05-06,38.962631944444446
2026-05-07,38.50422569444444
2026-05-08,38.181953125
2026-05-09,38.56602256944444
2026-05-10,38.80102083333333
2026-05-11,38.745263888888886
2026-05-12,38.57802083333333
2026-05-13,38.328289930555556
2026-05-14,38.31623784722222
2026-05-15,37.84508159722222
2026-05-16,36.31469097222222
2026-05-17,36.112151041666664
2026-05-18,35.54597916666667
2026-05-19,35.53827777777778
2026-05-20,35.717796875
2026-05-21,35.900920138888885
2026-05-22,35.62343576388889
2026-05-23,34.88070659722222
2026-05-24,35.47458680555555
2026-05-25,35.764015625
2026-05-26,35.416071180555555
2026-05-27,34.929411458333334
2026-05-28,33.98909548611111
2026-05-29,33.73282465277778
2026-05-30,33.58504340277778
2026-05-31,33.580984375
2026-06-01,32.94306076388889
2026-06-02,31.463710069444446
2026-06-03,30.371357638888888
2026-06-04,29.067989583333333
2026-06-05,28.2268125
2026-06-06,27.742793402777778
2026-06-07,28.242536458333333
2026-06-08,28.83192013888889
2026-06-09,28.425836805555555
2026-06-10,28.06046875
2026-06-11,28.629539930555556
2026-06-12,28.99671875
2026-06-13,29.154991319444445
2026-06-14,32.59035763888889
2026-06-15,33.49248958333333
2026-06-16,33.47489409722222
2026-06-17,33.03514583333333
2026-06-18,32.266435763888886
2026-06-19,31.843477430555556
2026-06-20,32.23446875
2026-06-21,32.41880729166667
2026-06-22,32.553434027777776
2026-06-23,31.798944444444444
2026-06-24,31.23159548611111
2026-06-25,30.626395833333333
2026-06-26,30.254118055555555
2026-06-27,28.642821180555554
2026-06-28,28.2671875
2026-06-29,28.305710069444444
2026-06-30,27.94617013888889
2026-07-01,28.088046875
2026-07-02,28.888230902777778
2026-07-03,29.313494791666667
2026-07-04,29.636243055555557
2026-07-05,29.642854166666666
2026-07-06,29.858375
2026-07-07,30.110213541666667
2026-07-08,29.47638020833333
2026-07-09,29.642112847222222
2026-07-10,30.265024305555556
2026-07-11,30.584177083333334
2026-07-12,31.77862326388889
2026-07-13,31.129557291666668
2026-07-14,31.549836805555557
2026-07-15,32.28290798611111
2026-07-16,32.063984375
2026-07-17,31.618302083333333
2026-07-18,31.935213541666666
2026-07-19,32.057440972222224
2026-07-20,32.16493055555556
2026-07-21,32.91576215277778
2026-07-22,32.86938194444444
2026-07-23,32.525625
2026-07-24,32.15628298611111
2026-07-25,31.907065972222224
2026-07-26,32.322625
2026-07-27,32.539286458333336
2026-07-28,31.841642361111113
2026-07-29,32.113569444444444
2026-07-30,32.324477430555554
2026-07-31,31.94542013888889
2026-08-01,31.631840277777776
2026-08-02,31.695354166666668
2026-08-03,31.68293576388889
2026-08-04,32.052758680555556
2026-08-05,32.292722222222224
2026-08-06,32.41575520833333
2026-08-07,32.49683854166667
2026-08-08,32.51909548611111
2026-08-09,32.199435763888886
2026-08-10,32.04409027777778
2026-08-11,31.716288194444445
2026-08-12,31.672798611111112
2026-08-13,31.611765625
2026-08-14,31.272815972222222
2026-08-15,31.26342361111111
2026-08-16,31.20815798611111
2026-08-17,31.561041666666668
2026-08-18,31.935555555555556
2026-08-19,32.79794965277778
2026-08-20,35.464626736111114
2026-08-21,38.19159201388889
2026-08-22,38.53282291666667
2026-08-23,38.71114583333333
2026-08-24,39.300171875
2026-08-25,39.99000173611111
2026-08-26,39.55085243055556
2026-08-27,40.02455902777778
2026-08-28,39.780539930555555
2026-08-29,39.16981770833333
2026-08-30,39.36005034722222
2026-08-31,39.334644097222224
2026-09-01,39.20700173611111
2026-09-02,38.83333854166667
2026-09-03,39.794192708333334
