date,USDT0,USDe,USDY,USDC,AUSD
2026-08-30,476055217.0,57871132.0,28610844.0,23763548.0,5148275.0
2026-08-31,475997968.0,57886568.0,28623468.0,23761505.0,5146875.0
2026-09-01,462910682.0,58201981.0,28616009.0,23764843.0,5146917.0
2026-09-02,463373537.0,59729703.0,28612403.0,23766443.0,5147144.0
2026-09-03,461921970.0,59779851.0,28623117.0,23695587.0,5148783.0
2026-09-04,459081966.0,58984815.0,28624616.0,23762502.0,5149729.0
2026-09-05,458997252.0,59014453.0,28497223.0,23759171.0,5149076.0
2026-09-06,458557116.0,59974161.0,28635257.0,23755572.0,5148767.0
2026-09-07,458691361.0,59966272.0,28640874.0,23754453.0,5147564.0
2026-09-08,460199011.0,59394668.0,28616814.0,23760470.0,5147820.0
2026-09-09,460119710.0,59001957.0,28578926.0,22259823.0,5146842.0
2026-09-10,460107377.0,58991460.0,28618870.0,22258573.0,5146526.0
2026-09-11,460182987.0,58354885.0,28648530.0,22258325.0,5148042.0
2026-09-12,460195576.0,60698437.0,28638906.0,22258929.0,5146973.0
2026-09-13,460065448.0,61134160.0,28632188.0,22257470.0,5145901.0
2026-09-14,460057308.88,61134807.18,28624253.05,22256721.03,5147166.22
