date,ev_b,nav_b
2025-11-29,2.821934674959812,2.79959329338
2025-11-30,2.821934674959812,2.78545940673
2025-12-01,2.6836142897722444,2.6594811822800004
2025-12-02,2.5077508746601844,2.81438802515
2025-12-03,2.776229893259445,2.8805277103199995
2025-12-04,2.8079165834510444,2.8385991834199995
2025-12-05,2.7817904847465647,2.7538898736699995
2025-12-06,2.7817904847465647,2.75150663931
2025-12-07,2.7817904847465647,2.7864697846699995
2025-12-08,2.8657682096746844,2.7942239267800004
2025-12-09,2.9495814470978448,2.85698387
2025-12-10,3.3396190164112243,2.83682531977
2025-12-11,2.9754882291290445,2.852422066
2025-12-12,3.131420099282444,2.782638794
2025-12-13,3.131420099282444,2.7819397283600003
2025-12-14,3.131420099282444,2.71771353503
2025-12-15,3.1072609969914446,2.6636466025
2025-12-16,2.8299145026907646,2.70792415023
2025-12-17,2.8557367564208045,2.6572437407100002
2025-12-18,2.8731884237873246,2.6341341964600002
2025-12-19,3.0273863214926044,2.7152797509499997
2025-12-20,3.0273863214926044,2.722410652
2025-12-21,3.0273863214926044,2.73214917885
2025-12-22,3.171611021935344,2.72958532171
2025-12-23,3.2627473801522444,2.69483393036
2025-12-24,3.2842438409567047,2.70037313169
2025-12-25,3.1051112366835647,2.68689269264
2025-12-26,3.1308603848558443,2.69072491623
2025-12-27,3.1308603848558443,2.706505984
2025-12-28,3.1308603848558443,2.7086417096699997
2025-12-29,3.0871236116946443,2.68501557194
2025-12-30,3.1361488782029996,3.102929045
2025-12-31,3.1361488782029996,3.0713526898800003
2026-01-01,3.1361488782029996,3.11489321068
2026-01-02,3.1361488782029996,3.15770536498
2026-01-03,3.1361488782029996,3.18017169804
2026-01-04,3.1361488782029996,3.211622388
2026-01-05,3.59652884364792,3.29502684612
2026-01-06,3.8973148074054005,3.28982999502
2026-01-07,4.04795452054158,3.2041010824600002
2026-01-08,3.7761788981970796,3.195194652
2026-01-09,4.0851389771316,3.1772733259
2026-01-10,4.0851389771316,3.17271322508
2026-01-11,4.0851389771316,3.18978929502
2026-01-12,4.0851389771316,3.20088433518
2026-01-13,3.9694083101001607,3.34817724146
2026-01-14,4.539998330691301,3.4033200263200003
2026-01-15,4.592749701986841,3.3553176902999997
2026-01-16,4.449232069360559,3.352381408
2026-01-17,4.449232069360559,3.33855086898
2026-01-18,4.449232069360559,3.28672417006
2026-01-19,4.08680898221668,3.24902918532
2026-01-20,3.94178468973594,3.0998786812000003
2026-01-21,3.8949331654065005,3.1368449484200003
2026-01-22,3.8565356134674,3.140347777
2026-01-23,3.9352862910156796,3.14074899286
2026-01-24,3.9352862910156796,3.12696233134
2026-01-25,3.9352862910156796,3.0384972178800003
2026-01-26,3.70495352400072,3.09775185102
2026-01-27,3.8937166432344004,3.1281835299200003
2026-01-28,3.715453309734,3.1297785647999996
2026-01-29,3.5813274567312,2.9665823464
2026-01-30,3.3075260305975993,2.9524639709800002
2026-01-31,3.3075260305975993,2.760702096
2026-02-01,3.3075260305975993,2.69918689406
2026-02-02,3.0553232790690004,2.7613637687000003
2026-02-03,3.08096962255068,2.65586962198
2026-02-04,2.9436431168471997,2.562375796
2026-02-05,2.7228186414384,2.204089682
2026-02-06,2.5742772862648002,2.4756633254000002
2026-02-07,2.5742772862648002,2.43062886348
2026-02-08,2.5742772862648002,2.46694504166
2026-02-09,2.7051133891684005,2.46072005298
2026-02-10,2.7528490338369997,2.4151457222999997
2026-02-11,2.7528490338369997,2.3527090928599996
2026-02-12,2.6994745321361,2.324033216
2026-02-13,2.6626949767685,2.415438824
2026-02-14,2.6626949767685,2.44966186992
2026-02-15,2.6626949767685,2.414736784
2026-02-16,2.6570208121260803,2.4170580792600003
2026-02-17,2.6767489080873204,2.3682161034
2026-02-18,2.56110002823988,2.33146746858
2026-02-19,2.4376615692946,2.350868695
2026-02-20,2.50463958142062,2.38638911084
2026-02-21,2.50463958142062,2.38538378956
2026-02-22,2.50463958142062,2.37352633396
2026-02-23,2.50463958142062,2.26849412956
2026-02-24,2.3494629048239997,2.24892651966
2026-02-25,2.33535275203338,2.3866790533599995
2026-02-26,2.5779148311726203,2.36905188202
2026-02-27,2.5267516715169602,2.31181561388
2026-02-28,2.5267516715169602,2.3507054707000004
2026-03-01,2.5267516715169602,2.308623438
2026-03-02,2.49188992132444,2.41614121502
2026-03-03,2.56799000196258,2.39872992098
2026-03-04,2.4518382298756003,2.55132779252
2026-03-05,2.7998256579972,2.4882965352000004
2026-03-06,2.62676305300172,2.39073544048
2026-03-07,2.62676305300172,2.36094718124
2026-03-08,2.62676305300172,2.31569859712
2026-03-09,2.5239933484212003,2.4021060313400002
2026-03-10,2.71711797004464,2.45576505466
2026-03-11,2.81445387147078,2.464441216
2026-03-12,2.6814137878406394,2.47579881912
2026-03-13,2.8285920275415597,2.4902878716599997
2026-03-14,2.8285920275415597,2.50038636604
2026-03-15,2.8285920275415597,2.55647901102
2026-03-16,3.1888871457269596,2.62866486994
2026-03-17,2.84547825391152,2.5952351292199998
2026-03-18,2.9137444169249003,2.50084269204
2026-03-19,2.4707171079168,2.4542721666
2026-03-20,2.4707171079168,2.47458604502
2026-03-21,2.4707171079168,2.41894972604
2026-03-22,2.4707171079168,2.38149308388
2026-03-23,2.40447311416688,2.48782722146
2026-03-24,2.37877660421006,2.47586656598
2026-03-25,2.4328135509545197,2.50282630606
2026-03-26,2.3626338304635395,2.41393014004
2026-03-27,2.3183151392003203,2.32913494068
2026-03-28,2.3183151392003203,2.3279699053
2026-03-29,2.3183151392003203,2.3152205078800003
2026-03-30,2.296556590516,2.3426084923599997
2026-03-31,2.5192681269000796,2.7409492674500004
2026-04-01,2.7143992518359994,2.73654988595
2026-04-02,2.6531523838648794,2.68761952296
2026-04-03,2.6193180381025196,2.69025151823
2026-04-04,2.6193180381025196,2.70357983621
2026-04-05,2.6193180381025196,2.772413885
2026-04-06,2.65122838514148,2.7663314889699997
2026-04-07,2.61323259578268,2.8891361054
2026-04-08,2.7886643283879,2.85602182023
2026-04-09,2.70128675457606,2.88462864777
2026-04-10,2.78494757058912,2.93283582476
2026-04-11,2.78494757058912,2.936376222
2026-04-12,2.78494757058912,2.8427376969500004
2026-04-13,2.7114024008443196,2.991016942
2026-04-14,2.86441763706492,2.98029129008
2026-04-15,2.86233436692402,3.00669842687
2026-04-16,2.98748729845284,3.01982746693
2026-04-17,3.0118481803023,3.09756674777
2026-04-18,3.0118481803023,3.04287821714
2026-04-19,3.0118481803023,2.96599229578
2026-04-20,2.91338404166112,3.0480224802199998
2026-04-21,2.9507185360944597,3.0674568986599997
2026-04-22,2.92589130753456,3.14218370804
2026-04-23,3.05010772312848,3.1451085936400003
2026-04-24,2.9520171734012397,3.1121827386
2026-04-25,2.9520171734012397,3.1197729774400003
2026-04-26,2.9520171734012397,3.16087846791
2026-04-27,3.03062462587986,3.1082703023400002
2026-04-28,2.86115601514584,3.06622788423
2026-04-29,2.86115601514584,3.0435234597600003
2026-04-30,2.905318492563392,3.06573732306
2026-05-01,2.8888293653454005,3.14320942685
2026-05-02,2.8888293653454005,3.1612191688699998
2026-05-03,2.8888293653454005,3.1562605235300003
2026-05-04,2.8888293653454005,3.20822866949
2026-05-05,2.8888293653454005,3.25062946644
2026-05-06,2.8888293653454005,3.2719385437
2026-05-07,3.1938673396124484,3.2143761522600003
2026-05-08,3.051492307905937,3.2217462211400005
2026-05-09,3.051492307905937,3.24051450492
2026-05-10,3.051492307905937,3.30254899823
2026-05-11,3.0671110938596087,3.28354808962
2026-05-12,3.00272247917704,3.23363459544
2026-05-13,2.89339865698308,3.18556442202
2026-05-14,2.739144746932224,3.25752665203
2026-05-15,2.885554066381584,3.17633375627
2026-05-16,2.885554066381584,3.13804266465
2026-05-17,2.885554066381584,3.1100047434299998
2026-05-18,2.692512373955408,3.09137828446
2026-05-19,2.759451856490608,3.08428704396
2026-05-20,2.69823102802744,3.11275285023
2026-05-21,2.720813824009296,3.11563072874
2026-05-22,2.837814568120008,3.0311099720700003
2026-05-23,2.837814568120008,3.07956705
2026-05-24,2.837814568120008,3.09266435023
2026-05-25,2.705892590980704,3.10363588539
2026-05-26,2.5879331915656163,3.0464652197000004
2026-05-27,2.56852458137128,2.98579312846
2026-05-28,2.5320598422235197,2.9535141231199997
2026-05-29,2.579899173747768,2.9476567182899998
2026-05-30,2.579899173747768,2.96388501213
2026-05-31,2.579899173747768,2.9560296050900003
2026-06-01,2.60637162723296,2.86519945234
2026-06-02,2.3781975857416082,2.6781325279500003
2026-06-03,2.272887572672512,2.57293508
2026-06-04,2.209552326902496,2.56353446554
2026-06-05,2.1173614284794,2.452082664
2026-06-06,2.1173614284794,2.44478973496
2026-06-07,2.1173614284794,2.54331378321
2026-06-08,2.135748667601784,2.53368134746
2026-06-09,2.180892501033888,2.4783503866
2026-06-10,2.067428158266288,2.4688549544200002
2026-06-11,2.033879062354,2.55378752534
2026-06-12,2.094608403985552,2.55278350211
2026-06-13,2.094608403985552,2.58860370823
2026-06-14,2.094608403985552,2.6398948717399997
2026-06-15,2.3203521454876532,2.6330213905799997
