date,Ethereum,Solana,Polygon,Optimism,Avalanche C-Chain,BNB Chain,Arbitrum,Aptos,Tempo
2025-07-21,2169017449.7038546,25282239.09,68464121.28999999,25677570.860000014,53754835.249999985,0.0,33776783.91,42857789.39000003,0.0
2025-07-22,2169260210.6038547,25285012.55,68471873.74999999,25680267.440000013,53760922.11999998,0.0,33780331.04,42862642.35000003,0.0
2025-07-23,2163232456.7738543,24887882.580000002,68479618.79999998,25682961.200000014,53767003.23999998,0.0,33783874.47,42867490.71000003,0.0
2025-07-24,2163474515.7538548,24890699.560000002,68487369.86999997,25685657.170000013,53773089.07999998,0.0,33787420.76,42872342.84000003,0.0
2025-07-25,2163717846.2938547,24893531.21,68495161.19999997,25688368.190000013,53779206.51999998,0.0,33790986.919999994,42877220.17000003,0.0
2025-07-26,2163717846.2938547,24893531.21,68495161.19999997,25688368.190000013,53779206.51999998,0.0,33790986.919999994,42877220.17000003,0.0
2025-07-27,2163717846.2938547,24893531.21,68495161.19999997,25688368.190000013,53779206.51999998,0.0,33790986.919999994,42877220.17000003,0.0
2025-07-28,2164704838.233855,24902106.71,68518756.85999997,25696584.23000001,53797732.89999998,0.0,33801794.51,42891990.940000035,0.0
2025-07-29,2164950411.3338547,24904963.85,68526618.42999996,25699321.400000013,53803905.429999985,0.0,33805395.04,42896912.20000003,0.0
2025-07-30,2165195789.8538547,24907818.78,68534473.82999997,25702056.220000014,53810073.18999998,0.0,33808992.47,42901829.64000003,0.0
2025-07-31,2165439825.1438546,24910658.27,68279430.51999997,25704775.060000014,53816207.59999998,0.0,30666732.0,42906720.45000003,0.0
2025-08-01,2165685841.2038546,24913520.53,68287275.96999997,25707517.370000012,53822391.23999998,0.0,30670003.68,42911650.56000003,0.0
2025-08-02,2165685841.2038546,24913520.53,68287275.96999997,25707517.370000012,53822391.23999998,0.0,30670003.68,42911650.56000003,0.0
2025-08-03,2165685841.2038546,24913520.53,68287275.96999997,25707517.370000012,53822391.23999998,0.0,30670003.68,42911650.56000003,0.0
2025-08-04,2066419998.5638547,24922062.64,68310689.79999997,25715698.040000014,53840845.49999998,0.0,30679763.55,42926363.82000003,0.0
2025-08-05,2066652625.7238545,24924902.95,48178475.099999964,25718417.520000014,53846981.73999998,0.0,30683008.03,42931256.14000003,0.0
2025-08-06,2066887973.4738545,24927751.99,48183982.129999965,25719145.930000015,53853136.76999998,0.0,30686263.16,42936163.44000003,0.0
2025-08-07,2066872796.5938547,24930597.02,41563931.40999997,25721869.950000014,53859283.13999998,0.0,30689513.27,42941063.79000003,0.0
2025-08-08,2067107621.9838548,24933442.25,41568674.96999997,25724594.130000014,53865429.939999975,0.0,30692763.599999998,42945964.520000026,0.0
2025-08-09,2067107621.9838548,24933442.25,41568674.96999997,25724594.130000014,53865429.939999975,0.0,30692763.599999998,42945964.520000026,0.0
2025-08-10,2067107621.9838548,24933442.25,41568674.96999997,25724594.130000014,53865429.939999975,0.0,30692763.599999998,42945964.520000026,0.0
2025-08-11,2167812171.9538546,24941978.84,41582907.14999997,25732767.480000015,53883872.28999998,0.0,30702515.52,42960668.270000026,0.0
2025-08-12,2157976990.5838547,24944823.62,41587649.95999997,25735491.010000017,53890018.12999998,0.0,30705765.05,42965568.23000003,0.0
2025-08-13,2158221713.0638547,24947673.240000002,41592400.839999974,25738219.510000017,53896174.45999998,0.0,30709020.51,42970476.53000002,0.0
2025-08-14,2168465690.303855,24950514.250000004,41597137.339999974,25740939.060000017,53902312.15999998,0.0,30712265.290000003,42975369.96000002,0.0
2025-08-15,2168710714.9138546,24953355.140000004,41601873.66999997,25743658.460000016,53908449.63999998,0.0,30715509.890000004,42980263.26000002,0.0
2025-08-16,2168710714.9138546,24953355.140000004,41601873.66999997,25743658.460000016,53908449.63999998,0.0,30715509.890000004,42980263.26000002,0.0
2025-08-17,2168710714.9138546,24953355.140000004,41601873.66999997,25743658.460000016,53908449.63999998,0.0,30715509.890000004,42980263.26000002,0.0
2025-08-18,2169447623.2738547,24961899.010000005,41616118.049999975,25751838.380000018,53926907.829999976,0.0,30725269.610000003,42994979.52000002,0.0
2025-08-19,2169693037.053855,24964744.420000006,41620861.91999997,25754562.23000002,53933055.05999997,0.0,30728519.550000004,42999880.56000002,0.0
2025-08-20,2169937588.6038547,24967579.900000006,41625589.259999976,25757275.810000017,53939180.829999976,0.0,30731757.200000003,43004764.49000002,0.0
2025-08-21,2170181831.8138547,24970411.850000005,41630310.67999998,25759985.68000002,53945298.98999997,0.0,30734990.460000005,43009642.35000002,0.0
2025-08-22,2170426402.053855,24973247.560000006,41635038.37999998,25762699.39000002,53951425.229999974,0.0,30738228.270000003,43014526.70000002,0.0
2025-08-23,2170426402.053855,24973247.560000006,41635038.37999998,25762699.39000002,53951425.229999974,0.0,30738228.270000003,43014526.70000002,0.0
2025-08-24,2170426402.053855,24973247.560000006,41635038.37999998,25762699.39000002,53951425.229999974,0.0,30738228.270000003,43014526.70000002,0.0
2025-08-25,2171163834.0338545,24981797.470000006,41649292.90999998,25770884.59000002,53969896.52999997,0.0,30747994.290000003,43029253.45000002,0.0
2025-08-26,2171509899.8438544,24984650.390000008,46654049.30999998,25773615.89000002,53976059.99999997,0.0,30751253.090000004,43034167.48000002,0.0
2025-08-27,2171756495.3238544,24987509.31000001,46659387.83999998,25776353.33000002,53982236.36999997,0.0,30754519.220000003,43039091.79000002,0.0
2025-08-28,2172002439.073855,24990360.73000001,46664712.37999998,25779082.97000002,53988396.54999997,0.0,30757776.070000004,43044003.20000002,0.0
2025-08-29,2172247637.093855,24993203.56000001,46670020.90999998,25781803.72000002,53994538.21999997,0.0,30761022.280000005,43048899.80000002,0.0
2025-08-30,2172247637.093855,24993203.56000001,46670020.90999998,25781803.72000002,53994538.21999997,0.0,30761022.280000005,43048899.80000002,0.0
2025-08-31,2172247637.093855,24993203.56000001,46670020.90999998,25781803.72000002,53994538.21999997,0.0,30761022.280000005,43048899.80000002,0.0
2025-09-01,2172247637.093855,24993203.56000001,46670020.90999998,25781803.72000002,53994538.21999997,0.0,30761022.280000005,43048899.80000002,0.0
2025-09-02,2123228366.093855,25004574.28000001,46691253.66999998,25792685.80000002,54019103.379999965,0.0,30774006.130000006,43068485.12000002,0.0
2025-09-03,2023468961.303855,25007430.38000001,44676231.18999998,25795419.98000002,54025273.65999997,0.0,30777268.390000008,43073404.57000002,0.0
2025-09-04,2023697959.943855,25010285.32000001,44681331.639999986,25798152.93000002,54031441.449999966,0.0,30780529.180000007,43078322.05000002,0.0
2025-09-05,2023926698.743855,25013137.07000001,44686426.32999998,25800882.53000002,54037602.33999997,0.0,30783785.950000007,43083233.97000002,0.0
2025-09-06,2023926698.743855,25013137.07000001,44686426.32999998,25800882.53000002,54037602.33999997,0.0,30783785.950000007,43083233.97000002,0.0
2025-09-07,2023926698.743855,25013137.07000001,44686426.32999998,25800882.53000002,54037602.33999997,0.0,30783785.950000007,43083233.97000002,0.0
2025-09-08,2024614589.803855,25021713.02000001,44701747.459999986,25809092.54000002,54056129.739999965,0.0,30793581.580000006,43098005.44000002,0.0
2025-09-09,2024943663.553855,25024568.92000001,44706849.62999999,25811826.26000002,54062299.64999996,0.0,30796843.270000007,43102924.56000002,0.0
2025-09-10,1985172481.833855,25027421.52000001,44711945.93999999,25814556.53000002,54068462.419999965,0.0,30800100.840000007,43107838.030000016,0.0
2025-09-11,1985396584.443855,25030269.29000001,44717033.57999999,25817381.75000002,54074614.71999996,0.0,30803352.410000008,43112743.140000015,0.0
2025-09-12,1985619825.6738553,25033104.94000001,44722099.56999999,25820094.46000002,54080740.82999996,0.0,30806589.020000007,43117627.38000002,0.0
2025-09-13,1985619825.6738553,25033104.94000001,44722099.56999999,25820094.46000002,54080740.82999996,0.0,30806589.020000007,43117627.38000002,0.0
2025-09-14,1985619825.6738553,25033104.94000001,44722099.56999999,25820094.46000002,54080740.82999996,0.0,30806589.020000007,43117627.38000002,0.0
2025-09-15,1986191000.1038554,25041631.87000001,44737333.20999999,25828252.96000002,54099162.32999996,0.0,30816323.240000006,43132314.48000002,0.0
2025-09-16,1936417374.3038552,25044507.15000001,44742469.989999995,25831006.35000002,54105374.099999964,0.0,30819608.390000004,43137267.02000002,0.0
2025-09-17,1938602413.3338552,25047325.91000001,40728265.489999995,25833701.38000002,54111463.71999996,0.0,30822823.920000006,43142122.16000002,0.0
2025-09-18,1738818551.0638552,175050140.95,40732842.92999999,25836392.53000002,54117545.309999965,0.0,30826034.790000007,43146970.90000002,0.0
2025-09-19,1739007431.3538551,175069210.91,38730118.99999999,25838994.87000002,54123440.989999965,0.0,30829139.71000001,43151671.37000002,0.0
2025-09-20,1739007431.3538551,175069210.91,38730118.99999999,25838994.87000002,54123440.989999965,0.0,30829139.71000001,43151671.37000002,0.0
2025-09-21,1739007431.3538551,175069210.91,38730118.99999999,25838994.87000002,54123440.989999965,0.0,30829139.71000001,43151671.37000002,0.0
2025-09-22,1739574362.683855,175126450.64,34379532.22999999,25846806.09000002,54141137.08999997,0.0,30838459.540000007,43165780.16000002,0.0
2025-09-23,1739763356.2238553,175145532.23999998,34383278.21999999,25849409.950000018,54147036.309999965,0.0,30841566.30000001,43170483.50000002,0.0
2025-09-24,1740051867.3338554,175164565.29999998,34387014.68999999,25852006.600000016,54152920.529999964,0.0,30844664.42000001,43175174.880000025,0.0
2025-09-25,1738622341.8038554,175183659.64,34390763.20999999,25854612.27000002,54158823.739999965,0.0,30847773.31000001,43179881.36000002,0.0
2025-09-26,1779514908.8438554,175202864.85,34394533.46999999,25857234.240000017,54164761.17999996,0.0,30850901.640000008,43184615.170000024,0.0
2025-09-27,1779514908.8438554,175202864.85,34394533.46999999,25857234.240000017,54164761.17999996,0.0,30850901.640000008,43184615.170000024,0.0
2025-09-28,1779514908.8438554,175202864.85,34394533.46999999,25857234.240000017,54164761.17999996,0.0,30850901.640000008,43184615.170000024,0.0
2025-09-29,2130445293.9138556,175260263.91,34405801.76999999,25865068.050000016,54182506.53999996,0.0,30860248.410000008,43198763.23000003,0.0
2025-09-30,2285236846.8738556,175279360.45,34409550.68999999,25867673.800000016,54188410.36999996,0.0,30863357.390000008,43203470.25000003,0.0
2025-10-01,2335467756.673856,175298663.79,34413340.19999999,25870310.050000016,54194378.13999996,0.0,30866502.76000001,43208228.25000003,0.0
2025-10-02,2435632347.9138556,175317860.75,34417108.84999999,25872930.530000016,54200313.019999966,0.0,30869629.35000001,43212960.03000003,0.0
2025-10-03,2465835208.9238553,175337055.08,34420876.969999984,25875550.580000017,54206247.07999997,0.0,30872755.42000001,43217691.16000003,0.0
2025-10-04,2465835208.9238553,175337055.08,34420876.969999984,25875550.580000017,54206247.07999997,0.0,30872755.42000001,43217691.16000003,0.0
2025-10-05,2465835208.9238553,175337055.08,34420876.969999984,25875550.580000017,54206247.07999997,0.0,30872755.42000001,43217691.16000003,0.0
2025-10-06,2471638047.593856,175394564.42000002,34432166.83999998,25883399.75000002,54224026.489999965,0.0,30882120.49000001,43231866.400000036,0.0
2025-10-07,2465106531.3738556,175413644.72000003,34435912.59999998,25886002.790000018,54229925.309999965,0.0,30885226.27000001,43236569.42000004,0.0
2025-10-08,2465373692.193856,175432679.56000003,33439649.43999998,25888599.080000017,54235810.07999997,0.0,30888323.99000001,43241261.24000004,0.0
2025-10-09,2465389693.4338555,175451631.90000004,33443262.00999998,25891183.150000017,54241669.33999997,0.0,30891407.140000008,43245932.720000036,0.0
2025-10-10,2465654953.8538556,175470533.30000004,33446864.87999998,25893759.66000002,54247512.83999997,0.0,30894481.230000008,43250591.650000036,0.0
2025-10-11,2465654953.8538556,175470533.30000004,33446864.87999998,25893759.66000002,54247512.83999997,0.0,30894481.230000008,43250591.650000036,0.0
2025-10-12,2465654953.8538556,175470533.30000004,33446864.87999998,25893759.66000002,54247512.83999997,0.0,30894481.230000008,43250591.650000036,0.0
2025-10-13,2465654953.8538556,175470533.30000004,33446864.87999998,25893759.66000002,54247512.83999997,0.0,30894481.230000008,43250591.650000036,0.0
2025-10-14,2488851113.4538555,175546390.62000003,33461324.43999998,25904102.66000002,54270964.71999997,0.0,30906821.80000001,43269289.41000003,0.0
2025-10-15,2489120939.3038554,175565444.78000003,30764956.41999998,25906701.490000017,54276855.45999997,0.0,30909922.520000007,43273985.95000003,0.0
2025-10-16,2489144251.8238554,175584744.69000003,30768338.479999978,25909336.560000017,54282822.20999997,0.0,30913066.490000006,43528743.10000003,0.0
2025-10-17,2489416292.2338552,175603956.82000002,30771705.14999998,25911958.610000018,54288761.77999997,0.0,30916194.950000007,43533505.97000003,0.0
2025-10-18,2489416292.2338552,175603956.82000002,30771705.14999998,25911958.610000018,54288761.77999997,0.0,30916194.950000007,43533505.97000003,0.0
2025-10-19,2489416292.2338552,175603956.82000002,30771705.14999998,25911958.610000018,54288761.77999997,0.0,30916194.950000007,43533505.97000003,0.0
2025-10-20,1990222218.8338554,175660874.08,30781679.09999998,25919718.59000002,54306358.339999974,0.0,30925453.580000006,543547616.39,0.0
2025-10-21,1990435678.4438555,175679778.52,30784991.84999998,25922295.09000002,54312202.84999997,0.0,30928527.660000004,543606112.4399999,0.0
2025-10-22,1990651107.6138554,175698856.99,30788335.089999977,25924897.200000018,54318101.089999974,0.0,30931632.320000004,543665147.52,0.0
2025-10-23,990865747.9038554,175717865.85000002,530541666.14,25927488.990000017,554323977.8199999,0.0,30934724.640000004,543723967.1899999,0.0
2025-10-24,990971637.9138554,175736918.76000002,530599192.24,25930087.260000017,554384082.6199999,0.0,30937824.700000003,543782923.18,0.0
2025-10-25,990971637.9138554,175736918.76000002,530599192.24,25930087.260000017,554384082.6199999,0.0,30937824.700000003,543782923.18,0.0
2025-10-26,990971637.9138554,175736918.76000002,530599192.24,25930087.260000017,554384082.6199999,0.0,30937824.700000003,543782923.18,0.0
2025-10-27,991289244.6738555,175794067.35000002,530771743.09000003,25937880.360000018,554564366.6599998,0.0,30947122.900000002,543959759.77,0.0
2025-10-28,991395597.6038555,175813202.89000002,530829519.70000005,25940490.62000002,554624732.6499999,0.0,30950237.290000003,544018971.42,0.0
2025-10-29,991501979.0838555,175832343.50000003,530887311.63000005,25943101.58000002,554685114.6399999,0.0,30953352.520000003,544078198.77,0.0
2025-10-30,991608010.0838556,175851422.19000003,530944916.08000004,25945703.36000002,554745301.3099998,0.0,30956456.770000003,544137233.97,0.0
2025-10-31,888690922.2012551,253889656.39000005,530500718.39000005,25948217.030000024,554553604.4699998,0.0,30959455.860000003,544194422.25,0.0
2025-11-01,888690922.2012551,253889656.39000005,530500718.39000005,25948217.030000024,554553604.4699998,0.0,30959455.860000003,544194422.25,0.0
2025-11-02,888690922.2012551,253889656.39000005,530500718.39000005,25948217.030000024,554553604.4699998,0.0,30959455.860000003,544194422.25,0.0
2025-11-03,888973882.62045,253971154.21000004,530671010.72,25955906.710000023,553133651.8099998,100000.0,30968630.580000002,544369108.68,0.0
2025-11-04,890167688.9104501,253998155.16000003,530727430.06,25958452.930000022,552942458.7699999,100010.69,30971668.57,544426983.8199999,0.0
2025-11-05,883856930.6504501,254024783.82000002,530131039.0,25960961.06000002,553000428.7099999,100021.24,30974661.080000002,544484060.4599999,0.0
2025-11-06,883947891.5504501,254051116.53000003,530185993.98,25963438.90000002,553057754.3899999,100031.66,30977617.450000003,544540503.31,0.0
2025-11-07,884038778.8804501,254077428.11000004,530240905.35,25965914.54000002,553115034.5899999,100042.08,30980571.230000004,544596900.8199999,0.0
2025-11-08,884038778.8804501,254077428.11000004,530240905.35,25965914.54000002,553115034.5899999,100042.08,30980571.230000004,544596900.8199999,0.0
2025-11-09,884038778.8804501,254077428.11000004,530240905.35,25965914.54000002,553115034.5899999,100042.08,30980571.230000004,544596900.8199999,0.0
2025-11-10,584311616.9404501,254156413.67000005,530405744.5,25973346.53000002,553036984.2099999,100073.35,30989438.510000005,544766202.4,0.0
2025-11-11,584311616.9404501,254156413.67000005,530405744.5,25973346.53000002,553036984.2099999,100073.35,30989438.510000005,544766202.4,0.0
2025-11-12,583431393.08045,254209302.09000003,530516120.86,25978324.63000002,552902068.9899999,1100094.3,30995378.010000005,544879566.06,0.0
2025-11-13,583491243.4304501,254235775.70000005,530571370.41,25980816.570000023,552959649.3199999,1100209.46,30998351.240000006,544936310.91,0.0
2025-11-14,583551209.0204501,254262299.61000004,530626724.92,25983313.61000002,553017339.5999999,1100324.8399999999,31001330.550000004,544993163.5699999,0.0
2025-11-15,583551209.0204501,254262299.61000004,530626724.92,25983313.61000002,553017339.5999999,1100324.8399999999,31001330.550000004,544993163.5699999,0.0
2025-11-16,583551209.0204501,254262299.61000004,530626724.92,25983313.61000002,553017339.5999999,1100324.8399999999,31001330.550000004,544993163.5699999,0.0
2025-11-17,583730117.6504501,254341441.80000004,464091890.43,25990760.69000002,486489474.5599999,1100669.1199999999,31010215.860000003,478462799.2299999,0.0
2025-11-18,583488017.6804501,254367923.07000005,464140211.67,25993253.23000002,486540127.3599999,1100784.3199999998,31013189.770000003,478512616.2999999,0.0
2025-11-19,583547537.6004502,254394253.20000005,461161297.14000005,25995730.26000002,486590491.0699999,1100898.8599999999,31016145.200000003,478562149.0499999,0.0
2025-11-20,580606853.4004501,254420506.94000006,455208890.83000004,25998199.44000002,486640708.6699999,1101013.0799999998,31019091.270000003,478611538.0999999,0.0
2025-11-21,595665994.1504501,254446684.51000005,453979131.65000004,26000660.79000002,486690780.5899999,1101126.9699999997,31022027.970000003,478660783.3899999,0.0
2025-11-22,595665994.1504501,254446684.51000005,453979131.65000004,26000660.79000002,486690780.5899999,1101126.9699999997,31022027.970000003,478660783.3899999,0.0
2025-11-23,595665994.1504501,254446684.51000005,453979131.65000004,26000660.79000002,486690780.5899999,1101126.9699999997,31022027.970000003,478660783.3899999,0.0
2025-11-24,595847547.1604501,254525526.85000005,450118828.45000005,26008076.37000002,486841587.0499999,1101469.9599999997,31030875.660000004,478809101.67999995,0.0
2025-11-25,572710475.3804501,254551888.06000006,291165448.15000004,26010556.29000002,328089786.8799999,501101584.64,31033834.540000003,319858692.41999996,0.0
2025-11-26,572768998.96045,254578355.85000005,298245724.12000006,26013047.090000022,313123901.9799999,501153961.78999996,31036806.37,319891951.33,0.0
2025-11-27,572768998.96045,254578355.85000005,298245724.12000006,26013047.090000022,313123901.9799999,501153961.78999996,31036806.37,319891951.33,0.0
2025-11-28,572886631.6804501,254631551.51000005,298308045.5400001,26018055.17000002,313189332.3399999,501259229.18999994,31042781.69,319958795.31,0.0
2025-11-29,572886631.6804501,254631551.51000005,298308045.5400001,26018055.17000002,313189332.3399999,501259229.18999994,31042781.69,319958795.31,0.0
2025-11-30,572886631.6804501,254631551.51000005,298308045.5400001,26018055.17000002,313189332.3399999,501259229.18999994,31042781.69,319958795.31,0.0
2025-12-01,573841797.5204501,254711841.41000006,298402110.12000006,26025617.78000002,313288088.43999994,501418107.80999994,31051804.880000003,320059685.97,0.0
2025-12-02,573801016.16045,254738581.31000006,298433437.25000006,26028136.12000002,313320978.03999996,501471020.9599999,31054809.570000004,320093286.48,0.0
2025-12-03,573859521.88045,254765008.92000008,22250569.24000007,26030622.51000002,313353483.84,501523319.86999995,31057776.140000004,306311670.74,0.0
2025-12-04,573917622.85045,254791256.86000007,21244613.050000068,26033090.50000002,313385768.64,501575265.1499999,31060720.790000003,306343230.03000003,0.0
2025-12-05,573975314.59045,254817323.28000006,21246786.520000067,26035539.900000017,313417830.2,501626853.1699999,31063643.26,306374571.09000003,0.0
2025-12-06,573975314.59045,254817323.28000006,21246786.520000067,26035539.900000017,313417830.2,501626853.1699999,31063643.26,306374571.09000003,0.0
2025-12-07,573975314.59045,254817323.28000006,21246786.520000067,26035539.900000017,313417830.2,501626853.1699999,31063643.26,306374571.09000003,0.0
2025-12-08,574249037.90045,254895811.08000007,21253331.020000067,26042917.470000017,313514368.84999996,501782183.9299999,31072445.59,306468940.29,0.0
2025-12-09,574567162.38045,254922070.1900001,21255520.560000066,26045386.39000002,113546667.40999997,501834150.9999999,31075391.32,306500512.73,0.0
2025-12-10,574625042.9804502,254948205.82000008,21257699.810000066,26047842.65000002,113558309.91999997,501885875.5499999,31078321.95,306531936.69,0.0
2025-12-11,574682694.9704502,254974240.11000007,21259870.610000066,26050288.520000022,113569906.26999997,501937400.6599999,31081240.169999998,306563238.81,0.0
2025-12-12,572237880.6404501,254999224.77000007,21004590.880000066,26052627.08000002,113581034.97999996,501986859.0599999,31084030.389999997,306593278.94,0.0
2025-12-13,572237880.6404501,254999224.77000007,21004590.880000066,26052627.08000002,113581034.97999996,501986859.0599999,31084030.389999997,306593278.94,0.0
2025-12-14,572237880.6404501,254999224.77000007,21004590.880000066,26052627.08000002,113581034.97999996,501986859.0599999,31084030.389999997,306593278.94,0.0
2025-12-15,584903866.5404501,255074536.47000006,21010794.550000068,26059679.24000002,113614580.43999995,502135939.1299999,31092444.519999996,306683829.44,0.0
2025-12-16,499961047.88045007,255099956.94000006,20758928.51000007,26062062.19000002,113625903.25999995,502186255.65999985,31095287.669999994,306714393.55,0.0
2025-12-17,495008789.3004501,255124918.22000006,20760959.800000068,26064398.16000002,113637021.54999995,502235668.26999986,31098074.799999993,306744405.55,0.0
2025-12-18,490042072.9304501,255149959.50000006,20762997.60000007,26066742.26000002,113648175.58999996,502285238.9399999,31100871.639999993,306774513.74,0.0
2025-12-19,489989134.38045007,255174801.41000006,20765019.20000007,26069065.98000002,113659240.82999995,502334417.1899999,31103644.12999999,306804382.22,0.0
2025-12-20,489989134.38045007,255174801.41000006,20765019.20000007,26069065.98000002,113659240.82999995,502334417.1899999,31103644.12999999,306804382.22,0.0
2025-12-21,489989134.38045007,255174801.41000006,20765019.20000007,26069065.98000002,113659240.82999995,502334417.1899999,31103644.12999999,306804382.22,0.0
2025-12-22,490128453.32045007,255249341.30000004,19020136.11000007,26076038.46000002,113692442.48999995,502481978.4299999,31111963.159999993,306894004.70000005,0.0
2025-12-23,490175335.33045006,255274327.40000004,19021998.05000007,26078376.73000002,113703571.95999995,502531440.7399999,31114753.029999994,306834046.5500001,0.0
2025-12-24,490371742.5604501,255299066.55000004,19023841.59000007,26080689.75000002,113714591.30999994,502580416.44999987,31117512.749999993,295863782.76000005,0.0
2025-12-25,490371742.5604501,255299066.55000004,19023841.59000007,26080689.75000002,113714591.30999994,502580416.44999987,31117512.749999993,295863782.76000005,0.0
2025-12-26,490464621.52045006,255348564.45000005,18773119.09000007,26085317.69000002,113736638.96999994,502678407.5699999,31123034.48999999,295921146.02000004,0.0
2025-12-27,490464621.52045006,255348564.45000005,18773119.09000007,26085317.69000002,113736638.96999994,502678407.5699999,31123034.48999999,295921146.02000004,0.0
2025-12-28,490464621.52045006,255348564.45000005,18773119.09000007,26085317.69000002,113736638.96999994,502678407.5699999,31123034.48999999,295921146.02000004,0.0
2025-12-29,493105991.00045,255423879.78000006,18778656.43000007,26092368.53000002,113770186.37999994,502827497.96999985,31131447.02999999,296008429.13000005,0.0
2025-12-30,496053446.23045003,255449040.57000005,18780506.32000007,26094724.38000002,113781393.65999994,502877304.53999984,31134257.85999999,296037588.33000004,0.0
2025-12-31,496100430.22045004,255473823.98000005,18782328.45000007,26097041.640000023,113792432.84999993,502926368.2599999,31137022.63999999,296066310.19000006,0.0
2026-01-01,496100430.22045004,255473823.98000005,18782328.45000007,26097041.640000023,113792432.84999993,502926368.2599999,31137022.63999999,296066310.19000006,0.0
2026-01-02,496196875.76045,255524666.86000004,18786066.49000007,26101806.38000002,116644650.79999994,503027006.83999985,31142707.63999999,296125232.13000005,0.0
2026-01-03,496196875.76045,255524666.86000004,18786066.49000007,26101806.38000002,116644650.79999994,503027006.83999985,31142707.63999999,296125232.13000005,0.0
2026-01-04,496196875.76045,255524666.86000004,18786066.49000007,26101806.38000002,116644650.79999994,503027006.83999985,31142707.63999999,296125232.13000005,0.0
2026-01-05,496338495.68045,238214480.00000006,18791575.230000068,26108816.570000023,116678854.03999993,503175331.39999986,31151071.699999988,296212063.77000004,0.0
2026-01-06,496385262.07045007,238237473.89000005,18793389.15000007,26111122.190000024,116690116.69999993,503224176.13999987,31153822.58999999,296240656.23,0.0
2026-01-07,496431591.0504501,238260257.97000006,18795186.52000007,26113404.800000023,116701276.57999992,503272577.7499999,31156546.02999999,296268987.8,0.0
2026-01-08,496477127.60045004,238282662.06000006,18796953.91000007,26115645.70000002,116712250.34999992,503320176.2599999,31159219.69999999,296296846.86,0.0
2026-01-09,496523197.59045005,238305322.27000007,18798741.49000007,26117914.60000002,121723349.55999991,503368315.8199999,31161926.80999999,296325024.39,0.0
2026-01-10,496523197.59045005,238305322.27000007,18798741.49000007,26117914.60000002,121723349.55999991,503368315.8199999,31161926.80999999,296325024.39,0.0
2026-01-11,496523197.59045005,238305322.27000007,18798741.49000007,26117914.60000002,121723349.55999991,503368315.8199999,31161926.80999999,296325024.39,0.0
2026-01-12,496661347.47045004,238373274.31000006,18804102.00000007,26124718.15000002,121758058.95999992,503512674.3199999,31170044.29999999,296409521.49,0.0
2026-01-13,496707522.47045004,238395985.08000007,18805893.59000007,26126992.49000002,124269659.45999992,503560921.40999985,31172757.86999999,296437761.91,0.0
2026-01-14,498851432.41045004,238418724.96000007,18807687.48000007,26129269.98000002,133281513.28999992,503609229.51999986,31175475.199999988,296466038.52000004,0.0
2026-01-15,498997722.83045006,205441404.07000005,18809476.56000007,26131540.77000002,133294191.42999992,503657409.3099999,31178184.509999987,296494239.55,0.0
2026-01-16,499044165.9304501,205461003.80000004,18811271.07000007,26133819.05000002,138106908.0899999,503705734.7399999,31180902.779999986,296522525.99,0.0
2026-01-17,499044165.9304501,205461003.80000004,18811271.07000007,26133819.05000002,138106908.0899999,503705734.7399999,31180902.779999986,296522525.99,0.0
2026-01-18,499044165.9304501,205461003.80000004,18811271.07000007,26133819.05000002,138106908.0899999,503705734.7399999,31180902.779999986,296522525.99,0.0
2026-01-19,499044165.9304501,205461003.80000004,18811271.07000007,26133819.05000002,138106908.0899999,503705734.7399999,31180902.779999986,296522525.99,0.0
2026-01-20,499229489.32045007,175449257.28000003,18818435.82000007,26142913.41000002,138159508.0099999,503898679.7199999,31191753.619999986,291635461.95,0.0
2026-01-21,499276198.6804501,175466081.99000004,18820240.41000007,26145205.490000017,138172756.5399999,503947275.1999999,31194488.359999985,291663428.03999996,0.0
2026-01-22,499322837.39045,175482916.91000003,18822046.14000007,26147499.080000017,138186013.2499999,503995900.56999993,31197224.899999984,291691411.4,0.0
2026-01-23,499269730.4304501,175499780.82000002,18573486.990000073,26149796.950000018,138199292.92999992,504044609.75999993,31199966.569999985,291719443.22999996,0.0
2026-01-24,499269730.4304501,175499780.82000002,18573486.990000073,26149796.950000018,138199292.92999992,504044609.75999993,31199966.569999985,291719443.22999996,0.0
2026-01-25,499269730.4304501,175499780.82000002,18573486.990000073,26149796.950000018,138199292.92999992,504044609.75999993,31199966.569999985,291719443.22999996,0.0
2026-01-26,494023245.23045003,175650560.11,18578861.190000072,26156718.37000002,143626735.06999993,504191274.6599999,31208224.789999984,291803849.60999995,0.0
2026-01-27,494069838.80045,175667524.27,18580655.560000073,26159029.58000002,143640606.25999993,504240244.2399999,31210982.379999984,291832031.72999996,0.0
2026-01-28,497316384.88045,175684471.79000002,18582448.160000075,26161338.270000022,143654463.84999993,504289165.6299999,31213736.939999983,291860186.21999997,0.0
2026-01-29,497363003.39045,175701345.23000002,18584232.910000075,26163635.890000023,149168260.85999992,504337874.40999985,31216478.289999984,291888217.64,0.0
2026-01-30,487259570.07044995,177718200.44000003,18486015.750000075,26165930.780000024,149182570.56999993,504386530.90999985,31219216.379999984,291916218.77,0.0
2026-01-31,487259570.07044995,177718200.44000003,18486015.750000075,26165930.780000024,149182570.56999993,504386530.90999985,31219216.379999984,291916218.77,0.0
