date,coin,notional_usd
2026-04-21,GOOGL,3898256.1812400003
2026-04-21,HIMS,11073689.102625001
2026-04-21,HOOD,7496493.858873499
2026-04-21,HYUNDAI,153731.89012500003
2026-04-21,INTC,4557877.22313
2026-04-21,JP225,280678.7056575
2026-04-21,JPY,7603441.797150001
2026-04-21,KR200,21955.173011000003
2026-04-21,LLY,148107.84493599998
2026-04-21,META,1161383.0431500003
2026-04-21,MSFT,2826240.0135
2026-04-21,MSTR,13846809.968312502
2026-04-21,MU,5287842.4095
2026-04-21,NATGAS,8312646.7704875
2026-04-21,NFLX,992408.3428509999
2026-04-21,NVDA,8296663.1559999995
2026-04-21,ORCL,7297402.912799999
2026-04-21,PALLADIUM,229976.711475
2026-04-21,PLATINUM,12028603.95564
2026-04-21,PLTR,3007152.6527025
2026-04-21,RIVN,831989.2618875002
2026-04-21,SILVER,266870196.99472496
2026-04-21,SKHX,1606292.5164549998
2026-04-21,SMSN,1574173.1030899999
2026-04-21,SNDK,11004018.9549
2026-04-21,SP500,294261327.451325
2026-04-21,TSLA,11849270.97711
2026-04-21,TSM,779766.32874
2026-04-21,URNM,44618.03972000001
2026-04-21,USAR,2689604.740095
2026-04-21,XYZ100,210158232.426
2026-04-22,AAPL,1795729.3611850003
2026-04-22,AMD,4847330.36634
2026-04-22,AMZN,2734681.5756
2026-04-22,BABA,2750742.6698124995
2026-04-22,BIRD,301841.293815
2026-04-22,BRENTOIL,208830536.25637
2026-04-22,CL,696270489.5658605
2026-04-22,COIN,4652159.85166
2026-04-22,COPPER,5222499.25182025
2026-04-22,COST,3088.833048
2026-04-22,CRCL,15030964.885536
2026-04-22,CRWV,1622594.7689
2026-04-22,DKNG,12847.32981
2026-04-22,EUR,4369504.32632
2026-04-22,EWJ,465140.675937
2026-04-22,EWY,5490136.629075
2026-04-22,GOLD,47971195.1602125
2026-04-22,GOOGL,3807125.3163125
2026-04-22,HIMS,5141699.7317200005
2026-04-22,HOOD,5022341.89581475
2026-04-22,HYUNDAI,74732.961575
2026-04-22,INTC,5753096.594930001
2026-04-22,JP225,556433.1327450001
2026-04-22,JPY,3898747.064374999
2026-04-22,KR200,78811.63293
2026-04-22,LLY,60919.8082965
2026-04-22,META,1468244.02683
2026-04-22,MSFT,3936860.5914724995
2026-04-22,MSTR,9925978.693185
2026-04-22,MU,11073244.995779999
2026-04-22,NATGAS,5881928.600932499
2026-04-22,NFLX,446289.82083100005
2026-04-22,NVDA,6975412.5724
2026-04-22,ORCL,3501343.4133599997
2026-04-22,PALLADIUM,185382.5743
2026-04-22,PLATINUM,8948977.13798
2026-04-22,PLTR,3220181.6421075
2026-04-22,RIVN,1665683.8688549998
2026-04-22,SILVER,172777383.652445
2026-04-22,SKHX,2280059.7731450005
2026-04-22,SMSN,1098317.94
2026-04-22,SNDK,8430371.627535
2026-04-22,SP500,255030663.9517
2026-04-22,TSLA,35664553.5521025
2026-04-22,TSM,1441034.291025
2026-04-22,URNM,180664.55834
2026-04-22,USAR,1290948.3304375
2026-04-22,XYZ100,140852168.34152502
2026-04-23,AAPL,3411244.2606849996
2026-04-23,AMD,5579629.3829499995
2026-04-23,AMZN,5875288.183755
2026-04-23,BABA,1271955.9821600001
2026-04-23,BIRD,116781.87565000002
2026-04-23,BRENTOIL,376595298.16961
2026-04-23,CL,896996318.3561453
2026-04-23,COIN,4729566.88776
2026-04-23,COPPER,8358580.204578001
2026-04-23,COST,96929.094276
2026-04-23,CRCL,14121834.92049
2026-04-23,CRWV,1936367.0507999999
2026-04-23,DKNG,50864.754097499994
2026-04-23,EUR,4513445.327099999
2026-04-23,EWJ,917447.7882062499
2026-04-23,EWY,14175852.822897501
2026-04-23,GOLD,42140413.041155
2026-04-23,GOOGL,7642661.630152499
2026-04-23,HIMS,19374329.288659997
2026-04-23,HOOD,10734570.5340575
2026-04-23,HYUNDAI,133054.922715
2026-04-23,INTC,25232576.67762
2026-04-23,JP225,1167073.064355
2026-04-23,JPY,4061263.9649999994
2026-04-23,KR200,63361.59959525001
2026-04-23,LLY,71848.63991
2026-04-23,META,3973245.665625
2026-04-23,MSFT,5725733.5787275005
2026-04-23,MSTR,8891145.52294
2026-04-23,MU,9067408.467840001
2026-04-23,NATGAS,11692181.437774999
2026-04-23,NFLX,1782065.3366752502
2026-04-23,NVDA,13645489.897462502
2026-04-23,ORCL,9056388.3296325
2026-04-23,PALLADIUM,357053.892525
2026-04-23,PLATINUM,10612715.43423
2026-04-23,PLTR,6063364.852117499
2026-04-23,RIVN,452333.68830000004
2026-04-23,SILVER,280410716.59515
2026-04-23,SKHX,2169896.0931200003
2026-04-23,SMSN,1156059.6330149998
2026-04-23,SNDK,11671460.662975
2026-04-23,SP500,361845931.01879996
2026-04-23,TSLA,31691944.609600004
2026-04-23,TSM,1585198.433805
2026-04-23,URNM,201130.65296500002
2026-04-23,USAR,1057566.9588699997
2026-04-23,XYZ100,275471316.20825
2026-04-24,AAPL,3141192.6764249997
2026-04-24,AMD,11817715.2656025
2026-04-24,AMZN,5500201.47086
2026-04-24,BABA,3086736.537
2026-04-24,BIRD,2304060.2808299996
2026-04-24,BRENTOIL,335018072.00137496
2026-04-24,CL,671114245.852383
2026-04-24,COIN,6363685.94225
2026-04-24,COPPER,5448346.498175999
2026-04-24,COST,38119.73266
2026-04-24,CRCL,15194939.76995175
2026-04-24,CRWV,3591204.8132249997
2026-04-24,DKNG,191214.923155
2026-04-24,EUR,4966986.778109999
2026-04-24,EWJ,719314.355975
2026-04-24,EWY,6755007.76158
2026-04-24,GOLD,29486267.3291
2026-04-24,GOOGL,11267727.173812501
2026-04-24,HIMS,5492012.754480001
2026-04-24,HOOD,8392237.212967498
2026-04-24,HYUNDAI,272010.5832225
2026-04-24,INTC,49168590.99682
2026-04-24,JP225,186430.03962
2026-04-24,JPY,2139673.629675
2026-04-24,KR200,36911.094135
2026-04-24,LLY,278086.9733775
2026-04-24,META,2686569.91635
2026-04-24,MSFT,4941145.8464725
2026-04-24,MSTR,7888165.987255
2026-04-24,MU,15384518.446365
2026-04-24,NATGAS,7816509.967575
2026-04-24,NFLX,1208847.525795
2026-04-24,NVDA,25704798.331695
2026-04-24,ORCL,6222415.423574999
2026-04-24,PALLADIUM,270583.32743999996
2026-04-24,PLATINUM,11396421.229925001
2026-04-24,PLTR,5535506.5562375
2026-04-24,RIVN,395892.511355
2026-04-24,SILVER,250119187.62929997
2026-04-24,SKHX,1101092.1899075
2026-04-24,SMSN,575695.9987499999
2026-04-24,SNDK,22815827.083715003
2026-04-24,SP500,235116582.63009998
2026-04-24,TSLA,18126587.1349475
2026-04-24,TSM,4366863.4422
2026-04-24,URNM,1369861.2642750002
2026-04-24,USAR,681534.54264
2026-04-24,XYZ100,251442734.9694
2026-04-25,AAPL,1992910.5581199997
2026-04-25,AMD,2791143.9569099997
2026-04-25,AMZN,1315258.1837600002
2026-04-25,BABA,191027.384415
2026-04-25,BIRD,9719.694915
2026-04-25,BRENTOIL,75381709.99961
2026-04-25,CL,82467824.46696898
2026-04-25,COIN,1103701.6513999999
2026-04-25,COPPER,338864.99348625
2026-04-25,COST,1388.6913150000003
2026-04-25,CRCL,1089573.121205
2026-04-25,CRWV,314928.61759999994
2026-04-25,DKNG,56260.22658
2026-04-25,EUR,508357.03125
2026-04-25,EWJ,30691.761387500002
2026-04-25,EWY,690936.9787200001
2026-04-25,GOLD,7578276.42123
2026-04-25,GOOGL,1653947.049965
2026-04-25,HIMS,288234.24981
2026-04-25,HOOD,1677333.5357274998
2026-04-25,HYUNDAI,186961.74120249998
2026-04-25,INTC,1676784.37596
2026-04-25,JP225,112415.423715
2026-04-25,JPY,184511.20335
2026-04-25,KR200,98396.04403199999
2026-04-25,LLY,30517.06752
2026-04-25,META,858694.5126900001
2026-04-25,MSFT,1021308.31275
2026-04-25,MSTR,2069072.7953200003
2026-04-25,MU,984771.1043625
2026-04-25,NATGAS,707360.9989725
2026-04-25,NFLX,298637.4314475
2026-04-25,NVDA,5586593.8805725
2026-04-25,ORCL,596696.41185
2026-04-25,PALLADIUM,124201.66515249999
2026-04-25,PLATINUM,592758.6858375
2026-04-25,PLTR,1088552.9490675
2026-04-25,RIVN,80941.00657499999
2026-04-25,SILVER,18715496.810185
2026-04-25,SKHX,446315.24237000005
2026-04-25,SMSN,74458.00374000001
2026-04-25,SNDK,534097.64772
2026-04-25,SP500,37999663.609775
2026-04-25,TSLA,3214030.6371800005
2026-04-25,TSM,3552633.4743
2026-04-25,URNM,577915.205725
2026-04-25,USAR,25526.697982499998
2026-04-25,XYZ100,31878135.838400003
2026-04-26,AAPL,802815.90739
2026-04-26,AMD,1291814.91178
2026-04-26,AMZN,2660314.1538350005
2026-04-26,BABA,498864.86212500004
2026-04-26,BIRD,7774000.429247499
2026-04-26,BRENTOIL,53137834.257375
2026-04-26,CL,151774092.13008898
2026-04-26,COIN,1530452.2531350001
2026-04-26,COPPER,5726386.2719209995
2026-04-26,COST,17058662.135821003
2026-04-26,CRCL,2607569.40486225
2026-04-26,CRWV,124440.744
2026-04-26,DKNG,1760003.2307625
2026-04-26,EUR,2034414.8191125002
2026-04-26,EWJ,1581788.8151695
2026-04-26,EWY,939103.547385
2026-04-26,GOLD,15771031.6084575
2026-04-26,GOOGL,973644.7757575
2026-04-26,HIMS,172517.54625
2026-04-26,HOOD,2529864.1582800006
2026-04-26,HYUNDAI,2239995.21606
2026-04-26,INTC,3701984.15898
2026-04-26,JP225,196292.71683
2026-04-26,JPY,675393.7047000001
2026-04-26,KR200,1347820.65499275
2026-04-26,LLY,6393860.92055475
2026-04-26,META,1086593.5337375
2026-04-26,MSFT,1495843.478325
2026-04-26,MSTR,4624504.44933
2026-04-26,MU,1107589.8978
2026-04-26,NATGAS,1485665.72037
2026-04-26,NFLX,230711.23245600003
2026-04-26,NVDA,5390581.59486
2026-04-26,ORCL,344282.33427
2026-04-26,PALLADIUM,28219.85432
2026-04-26,PLATINUM,2058078.1949999998
2026-04-26,PLTR,1466008.69935
2026-04-26,RIVN,2623223.0779699995
2026-04-26,SILVER,49911585.570322506
2026-04-26,SKHX,798028.642105
2026-04-26,SMSN,131302.9546425
2026-04-26,SNDK,894717.465165
2026-04-26,SP500,83840144.38152501
2026-04-26,TSLA,4717445.70297
2026-04-26,TSM,5815949.503502499
2026-04-26,URNM,1338266.9643575002
2026-04-26,USAR,2507737.8098150003
2026-04-26,XYZ100,59797486.154800005
2026-04-27,AAPL,4969473.102495
2026-04-27,AMD,13648778.546355002
2026-04-27,AMZN,13375745.401930002
2026-04-27,BABA,1974235.3890750003
2026-04-27,BIRD,148661.2125
2026-04-27,BRENTOIL,130024613.26624998
2026-04-27,CL,418906696.77748805
2026-04-27,COIN,8023130.71014
2026-04-27,COPPER,4792053.1522245
2026-04-27,COST,176162.01432300004
2026-04-27,CRCL,21336987.93699
2026-04-27,CRWV,4107878.6152
2026-04-27,DKNG,214752.87167999998
2026-04-27,EUR,3445356.7039125
2026-04-27,EWJ,208749.3436
2026-04-27,EWY,4372244.61495
2026-04-27,GOLD,31742693.215530004
2026-04-27,GOOGL,13265588.4046075
2026-04-27,HIMS,4721279.101559999
2026-04-27,HOOD,11790753.767527
2026-04-27,HYUNDAI,213002.51062999998
2026-04-27,INTC,32207370.510770004
2026-04-27,JP225,258225.45646499997
2026-04-27,JPY,3207143.74025
2026-04-27,KR200,108662.838957
2026-04-27,LLY,408163.78410499997
2026-04-27,META,5261531.641892499
2026-04-27,MSFT,8105144.36367
2026-04-27,MSTR,13385022.038865
2026-04-27,MU,22378407.7845775
2026-04-27,NATGAS,8501676.609790001
2026-04-27,NFLX,1126511.64325125
2026-04-27,NVDA,47620130.7891375
2026-04-27,ORCL,9616826.856967501
2026-04-27,PALLADIUM,271979.53499
2026-04-27,PLATINUM,7481217.736799999
2026-04-27,PLTR,10077410.00216
2026-04-27,RIVN,1307526.31542
2026-04-27,SILVER,184338026.662125
2026-04-27,SKHX,2393769.486255
2026-04-27,SMSN,908534.08265
2026-04-27,SNDK,28905162.72798
2026-04-27,SP500,224198941.533525
2026-04-27,TSLA,23313921.182910003
2026-04-27,TSM,24396505.428000003
2026-04-27,URNM,2249190.94386
2026-04-27,USAR,2979566.58165
2026-04-27,XYZ100,195316831.483525
2026-04-28,AAPL,5580564.0887675
2026-04-28,AMD,6006048.888239999
2026-04-28,AMZN,7294111.3516
2026-04-28,BABA,1913886.14563
2026-04-28,BIRD,198419.24750500004
2026-04-28,BRENTOIL,289087170.88102496
2026-04-28,CL,706764121.3682594
2026-04-28,COIN,5950053.5188
2026-04-28,COPPER,29315793.523962
2026-04-28,COST,208746.42715200002
2026-04-28,CRCL,17627046.249896996
2026-04-28,CRWV,3470801.629925
2026-04-28,DKNG,8782.644135
2026-04-28,EUR,5159358.350389999
2026-04-28,EWJ,438586.64804875
2026-04-28,EWY,6725429.1219999995
2026-04-28,GOLD,71027647.139505
2026-04-28,GOOGL,10374381.92522
2026-04-28,HIMS,2488424.0947825
2026-04-28,HOOD,17614203.767279
2026-04-28,HYUNDAI,144910.0865625
2026-04-28,INTC,16211547.32625
2026-04-28,JP225,180490.14072
2026-04-28,JPY,5925127.316399999
2026-04-28,KR200,79942.00545450002
2026-04-28,LLY,292255.5269625
2026-04-28,META,4884387.76961
2026-04-28,MSFT,5484998.183820001
2026-04-28,MSTR,8930839.12497
2026-04-28,MU,21591009.898874998
2026-04-28,NATGAS,6165106.508265001
2026-04-28,NFLX,1419676.2639867503
2026-04-28,NVDA,73401174.85398498
2026-04-28,ORCL,12222398.501307499
2026-04-28,PALLADIUM,260429.10326249996
2026-04-28,PLATINUM,7799324.5803000005
2026-04-28,PLTR,5914080.142079999
2026-04-28,RIVN,418892.33241000003
2026-04-28,SILVER,393962419.85985005
2026-04-28,SKHX,2875426.14538
2026-04-28,SMSN,1558640.7255999998
2026-04-28,SNDK,38835947.19147
2026-04-28,SP500,196345679.38212502
2026-04-28,TSLA,22799707.44534
2026-04-28,TSM,6505460.012295
2026-04-28,URNM,1512103.5495825002
2026-04-28,USAR,1525183.4206125
2026-04-28,XYZ100,227152985.973375
2026-04-29,AAPL,3573108.96944
2026-04-29,AMD,10073491.887315
2026-04-29,AMZN,43210773.0072
2026-04-29,BABA,1099458.1814700002
2026-04-29,BIRD,233305.91804249998
2026-04-29,BRENTOIL,355804303.48942506
2026-04-29,CL,826075454.2159786
2026-04-29,COIN,8619363.1419
2026-04-29,COPPER,5349961.0906045
2026-04-29,COST,55127.941573
2026-04-29,CRCL,29543981.537233
2026-04-29,CRWV,4282011.8241
2026-04-29,DKNG,13208.962005000001
2026-04-29,EUR,4891306.388255
2026-04-29,EWJ,443573.69963775005
2026-04-29,EWY,7120219.3326
2026-04-29,GOLD,65018542.988175
2026-04-29,GOOGL,41883691.1295
2026-04-29,HIMS,2291675.378085
2026-04-29,HOOD,22995239.448588748
2026-04-29,HYUNDAI,133624.9338975
2026-04-29,INTC,72516703.40594001
2026-04-29,JP225,59155.200475000005
2026-04-29,JPY,5861062.8141
2026-04-29,KR200,45174.8330125
2026-04-29,LLY,275239.7165455
2026-04-29,META,21472978.655645
2026-04-29,MSFT,27620707.962750003
2026-04-29,MSTR,12740660.395359999
2026-04-29,MU,25028173.481520005
2026-04-29,NATGAS,6278318.323795
2026-04-29,NFLX,761527.1404924999
2026-04-29,NVDA,43114402.809582494
2026-04-29,ORCL,5843298.90235
2026-04-29,PALLADIUM,501326.38677
2026-04-29,PLATINUM,6181309.755272499
2026-04-29,PLTR,6696076.3858625
2026-04-29,RIVN,616632.66546
2026-04-29,SILVER,285269156.19207
2026-04-29,SKHX,2993828.2688675
2026-04-29,SMSN,2218039.8262275
2026-04-29,SNDK,57554054.794350006
2026-04-29,SP500,365155250.17499995
2026-04-29,TSLA,30535252.785532504
2026-04-29,TSM,3059755.5921875006
2026-04-29,URNM,726855.81346
2026-04-29,USAR,1508685.6500374998
2026-04-29,XYZ100,300031046.26735
2026-04-30,AAPL,28791416.647762496
2026-04-30,AMD,11767477.634837499
2026-04-30,AMZN,22107352.72032
2026-04-30,BABA,1415935.3143975001
2026-04-30,BIRD,100586.13082250001
2026-04-30,BRENTOIL,304690894.6973
2026-04-30,CL,865942330.9438574
2026-04-30,COIN,5778710.0487375
2026-04-30,COPPER,3689005.4094740003
2026-04-30,COST,194113.6901775
2026-04-30,CRCL,18487602.29444625
2026-04-30,CRWV,3029146.3150000004
2026-04-30,DKNG,8946.092925
2026-04-30,EUR,5795265.15287
2026-04-30,EWJ,929264.94177275
2026-04-30,EWY,5182933.925625
2026-04-30,GOLD,55577587.5399375
2026-04-30,GOOGL,34896095.2295725
2026-04-30,HIMS,1096337.62938
2026-04-30,HOOD,8064733.367733
2026-04-30,HYUNDAI,73181.35560000001
2026-04-30,INTC,47618454.986375004
2026-04-30,JP225,191431.02302999998
2026-04-30,JPY,24920028.062400002
2026-04-30,KR200,46814.3163225
2026-04-30,LLY,749865.605652
2026-04-30,META,18429331.095262498
2026-04-30,MSFT,13124201.98065
2026-04-30,MSTR,28024181.346812498
2026-04-30,MU,34488566.85924
2026-04-30,NATGAS,8869624.684650002
2026-04-30,NFLX,866776.1690314999
2026-04-30,NVDA,75931234.42435
2026-04-30,ORCL,3920768.9711750005
2026-04-30,PALLADIUM,850351.90744
2026-04-30,PLATINUM,3291703.0758750006
2026-04-30,PLTR,5805026.107155
2026-04-30,RIVN,1748758.1332125
2026-04-30,SILVER,223797475.35822496
2026-04-30,SKHX,3099165.6235825
2026-04-30,SMSN,1461708.0432325
2026-04-30,SNDK,72810266.38935
2026-04-30,SP500,377829490.3636
2026-04-30,TSLA,23414128.257
2026-04-30,TSM,5223874.445625001
2026-04-30,URNM,1126729.4082
2026-04-30,USAR,3619210.5464
2026-04-30,XYZ100,303247150.79725
2026-05-01,AAPL,17164814.9336675
2026-05-01,AMD,6576337.83914
2026-05-01,AMZN,11968899.781125
2026-05-01,BABA,1583367.105755
2026-05-01,BIRD,187524.40707
2026-05-01,BRENTOIL,247149118.65600002
2026-05-01,CBRS,3370154.9975
2026-05-01,CL,860456009.2986342
2026-05-01,COIN,9839008.959300002
2026-05-01,COPPER,3774804.77897575
2026-05-01,COST,129135.38736
2026-05-01,CRCL,23843653.585726503
2026-05-01,CRWV,3293403.1156
2026-05-01,DKNG,13724.874719999998
2026-05-01,EUR,4917654.350319999
2026-05-01,EWJ,634693.0587575
2026-05-01,EWY,4959773.535745
2026-05-01,GOLD,42863152.18876499
2026-05-01,GOOGL,18777901.255669996
2026-05-01,HIMS,1463007.77716
2026-05-01,HOOD,9235327.411942
2026-05-01,HYUNDAI,152212.26238
2026-05-01,INTC,32187326.96365
2026-05-01,JP225,227556.88448
2026-05-01,JPY,10905121.881675001
2026-05-01,KR200,122491.07057249999
2026-05-01,LLY,555783.8706075001
2026-05-01,META,8933107.63138
2026-05-01,MSFT,5279011.34985
2026-05-01,MSTR,23494347.621850003
2026-05-01,MU,28023138.5109925
2026-05-01,NATGAS,10747994.80776
2026-05-01,NFLX,1317380.895039
2026-05-01,NVDA,30387879.701459996
2026-05-01,ORCL,11754785.0277
2026-05-01,PALLADIUM,128235.377925
2026-05-01,PLATINUM,2325875.5662849997
2026-05-01,PLTR,6937522.038362499
2026-05-01,RIVN,1814472.27253
2026-05-01,SILVER,214807776.68889004
2026-05-01,SKHX,1650230.943205
2026-05-01,SMSN,339322.073585
2026-05-01,SNDK,80164043.1252
2026-05-01,SP500,207084263.113
2026-05-01,TSLA,28449474.707887497
2026-05-01,TSM,6522155.802950001
2026-05-01,URNM,239420.83727249998
2026-05-01,USAR,2993696.44422
2026-05-01,XYZ100,187081789.3407
2026-05-02,AAPL,641268.7766799999
2026-05-02,AMD,1475906.2452
2026-05-02,AMZN,408395.829465
2026-05-02,BABA,192496.72035
2026-05-02,BIRD,208208.07055750003
2026-05-02,BRENTOIL,27024185.8677
2026-05-02,CBRS,3033957.1293
2026-05-02,CL,49672491.0763725
2026-05-02,COIN,1727135.9024474998
2026-05-02,COPPER,677836.4587629999
2026-05-02,COST,1614.9067599999998
2026-05-02,CRCL,1310197.083195
2026-05-02,CRWV,193549.83407500002
2026-05-02,DKNG,523.184215
2026-05-02,EUR,3904577.7767499993
2026-05-02,EWJ,48421.57398225
2026-05-02,EWY,457845.40988999995
2026-05-02,GOLD,2283524.414565
2026-05-02,GOOGL,1017900.71019
2026-05-02,HIMS,670274.87452
2026-05-02,HOOD,862389.434363
2026-05-02,HYUNDAI,77324.89751
2026-05-02,INTC,5342589.138300001
2026-05-02,JP225,22752.185302500002
2026-05-02,JPY,4769711.636325001
2026-05-02,KR200,19897.883235
2026-05-02,LLY,25133.78007525
2026-05-02,META,790375.0757550001
2026-05-02,MSFT,803906.734905
2026-05-02,MSTR,3367045.209375
2026-05-02,MU,3174230.4379425
2026-05-02,NATGAS,511611.15997
2026-05-02,NFLX,636241.4087970001
2026-05-02,NVDA,3243589.736925
2026-05-02,ORCL,247436.88266499998
2026-05-02,PALLADIUM,13257.459052499999
2026-05-02,PLATINUM,623112.480425
2026-05-02,PLTR,894896.0402074999
2026-05-02,RIVN,34642.7293225
2026-05-02,SILVER,7982486.7694
2026-05-02,SKHX,559572.3930400001
2026-05-02,SMSN,111449.05200000001
2026-05-02,SNDK,6875431.101
2026-05-02,SP500,25361346.918
2026-05-02,TSLA,1582131.9812575001
2026-05-02,TSM,750197.3772750001
2026-05-02,URNM,228668.85062999997
2026-05-02,USAR,79004.67674
2026-05-02,XYZ100,31942399.635175005
2026-05-03,AAPL,1122396.401015
2026-05-03,AMD,1772298.2531200002
2026-05-03,AMZN,704052.0089750001
2026-05-03,BABA,283289.7278125
2026-05-03,BIRD,55932.990342499994
2026-05-03,BRENTOIL,125420307.41789998
2026-05-03,CBRS,2507328.0771000003
2026-05-03,CL,246347348.00025004
2026-05-03,COIN,693446.6538025
2026-05-03,COPPER,2259973.346982
2026-05-03,COST,4798.62166
2026-05-03,CRCL,1813999.2639449998
2026-05-03,CRWV,491965.33310000005
2026-05-03,DKNG,4455.916920000001
2026-05-03,EUR,7383321.709535001
2026-05-03,EWJ,36786.048289499995
2026-05-03,EWY,2591355.081375
2026-05-03,GOLD,11735161.14057
2026-05-03,GOOGL,1533348.5424075
2026-05-03,HIMS,177974.22915499998
2026-05-03,HOOD,1183758.0510910002
2026-05-03,HYUNDAI,96358.29729000002
2026-05-03,INTC,3683672.1264
2026-05-03,JP225,212063.99742
2026-05-03,JPY,3685201.3015
2026-05-03,KR200,39464.62254
2026-05-03,LLY,39912.11350875
2026-05-03,META,1438464.0229375
2026-05-03,MSFT,1360057.7613424999
2026-05-03,MSTR,2510753.86743
2026-05-03,MU,3193754.2288274993
2026-05-03,NATGAS,3351041.36745
2026-05-03,NFLX,68366.395738
2026-05-03,NVDA,6007266.356299999
2026-05-03,ORCL,835949.3100774998
2026-05-03,PALLADIUM,128794.780745
2026-05-03,PLATINUM,1103396.2819500002
2026-05-03,PLTR,1779576.316665
2026-05-03,RIVN,1731347.8582625003
2026-05-03,SILVER,87702533.18104498
2026-05-03,SKHX,2065467.43635
2026-05-03,SMSN,241952.013815
2026-05-03,SNDK,7383337.37435
2026-05-03,SP500,51502871.08225
2026-05-03,TSLA,4516876.1749925
2026-05-03,TSM,578411.99577
2026-05-03,URNM,133691.84903999997
2026-05-03,USAR,209343.84459999998
2026-05-03,XYZ100,47684292.6573
2026-05-04,AAPL,6280193.762370001
2026-05-04,AMD,8984725.0596225
2026-05-04,AMZN,10387719.79466
2026-05-04,BABA,2717313.7425975003
2026-05-04,BIRD,171734.41057500002
2026-05-04,BRENTOIL,529199179.7350001
2026-05-04,BX,38182.154500000004
2026-05-04,CBRS,6670051.374825001
2026-05-04,CL,1092608411.22057
2026-05-04,COIN,10520854.0942925
2026-05-04,COPPER,5717043.305425
2026-05-04,COST,292903.497966
2026-05-04,CRCL,43062023.55105
2026-05-04,CRWV,3609686.515625
2026-05-04,DKNG,34914.21769500001
2026-05-04,DRAM,511377.18299999996
2026-05-04,EUR,4564793.282827499
2026-05-04,EWJ,639159.033608
2026-05-04,EWY,9774291.2326875
2026-05-04,EWZ,11389.6385775
2026-05-04,GME,5877593.3444475
2026-05-04,GOLD,67184679.29970999
2026-05-04,GOOGL,10609118.794755
2026-05-04,HIMS,1519856.2313
2026-05-04,HOOD,11746504.5775
2026-05-04,HYUNDAI,1116906.905485
2026-05-04,INTC,33219093.132172503
2026-05-04,JP225,122970.26736750001
2026-05-04,JPY,6282945.3953249995
2026-05-04,KR200,95529.95190749998
2026-05-04,LITE,1499500.3252324997
2026-05-04,LLY,337102.05390749994
2026-05-04,META,10695551.17008
2026-05-04,MRVL,172246.9512
2026-05-04,MSFT,12382807.13918
2026-05-04,MSTR,23710322.08319
2026-05-04,MU,53705245.92285
2026-05-04,NATGAS,11385442.010277502
2026-05-04,NFLX,588729.462363
2026-05-04,NVDA,39632602.3689
2026-05-04,ORCL,9758423.445375001
2026-05-04,PALLADIUM,753336.711125
2026-05-04,PLATINUM,5317422.295005
2026-05-04,PLTR,18669756.39285
2026-05-04,RIVN,2610634.16792
2026-05-04,RKLB,11526.0475875
2026-05-04,SILVER,269737293.3097
2026-05-04,SKHX,3917328.3651000005
2026-05-04,SMSN,1258288.86898
2026-05-04,SNDK,71096642.15579998
2026-05-04,SP500,327833126.2162
2026-05-04,TSLA,17683111.465229996
2026-05-04,TSM,5199778.73988
2026-05-04,URNM,361685.83783000003
2026-05-04,USAR,2579470.6071
2026-05-04,XLE,309612.87808
2026-05-04,XYZ100,324459567.6188
2026-05-05,AAPL,6483423.111660001
2026-05-05,AMD,46430312.003924996
2026-05-05,AMZN,25906102.50923
2026-05-05,BABA,934057.007715
2026-05-05,BIRD,152757.54634
2026-05-05,BRENTOIL,317823960.4002
2026-05-05,BX,108372.27840000001
2026-05-05,CBRS,3116888.1267
2026-05-05,CL,713135793.39247
2026-05-05,COIN,15036448.2143525
2026-05-05,COPPER,6777938.0020125
2026-05-05,COST,115833.48021000001
2026-05-05,CRCL,53120189.972987495
2026-05-05,CRWV,1945503.2642249998
2026-05-05,DKNG,95481.85945
2026-05-05,DRAM,3393015.5050999997
2026-05-05,EBAY,25917.476039999998
2026-05-05,EUR,5741709.4380749995
2026-05-05,EWJ,252536.2638225
2026-05-05,EWY,7783372.2110375
2026-05-05,EWZ,120991.12776
2026-05-05,GME,880078.36455
2026-05-05,GOLD,36805365.673555
2026-05-05,GOOGL,15808010.83155
2026-05-05,HIMS,1077426.825
2026-05-05,HOOD,10094811.100063
2026-05-05,HYUNDAI,593429.7802950001
2026-05-05,INTC,51628160.204775
2026-05-05,JP225,331776.4185
2026-05-05,JPY,3706240.1496749995
2026-05-05,KR200,203685.81900000002
2026-05-05,LITE,3556070.4246824994
2026-05-05,LLY,203207.3236755
2026-05-05,META,10477650.6202275
2026-05-05,MRVL,339401.3994
2026-05-05,MSFT,7264342.298450001
2026-05-05,MSTR,13928876.3523
2026-05-05,MU,61944169.42954999
2026-05-05,NATGAS,11724451.806049999
2026-05-05,NFLX,1305598.2080899999
2026-05-05,NVDA,28974392.33946
2026-05-05,ORCL,6786126.944025
2026-05-05,PALLADIUM,716905.2210499999
2026-05-05,PLATINUM,2395596.857395
2026-05-05,PLTR,12082754.0479875
2026-05-05,RIVN,579415.2519375001
2026-05-05,RKLB,294925.54034999997
2026-05-05,SILVER,164763713.8543125
2026-05-05,SKHX,6716324.32618
2026-05-05,SMSN,1536441.0133800001
2026-05-05,SNDK,89113370.108
2026-05-05,SP500,207961328.157
2026-05-05,TSLA,24745692.9665725
2026-05-05,TSM,3873588.5124700004
2026-05-05,URNM,1225638.1488
2026-05-05,USAR,2313346.3543599998
2026-05-05,XLE,149506.69832
2026-05-05,XYZ100,220965187.04
