blockchain,date,rev_usd,tps,spot_dex_volume_usd,circulating_stablecoin_supply_usd,median_fee_usd,color_code,title,rnk
arbitrum,2024-02-23T00:00:00+00:00,364896.63776768063,9.050752314814815,437617907.7798775,3052524953.771543,0.2824955834130346,#78c1db,Arbitrum,6
arbitrum,2024-02-22T00:00:00+00:00,409074.3535651791,9.095567129629629,574443500.1348628,3030808621.329141,0.2690303935710178,#78c1db,Arbitrum,6
arbitrum,2024-02-21T00:00:00+00:00,397064.3799543134,9.095474537037036,606048554.0315999,3025969783.547652,0.25594545385458245,#78c1db,Arbitrum,6
arbitrum,2024-02-20T00:00:00+00:00,396348.2310658301,9.016324404761905,698896092.0221574,2993034964.837278,0.24344959521283255,#78c1db,Arbitrum,6
arbitrum,2024-02-19T00:00:00+00:00,320231.7693314389,8.99095734126984,435745084.24982893,2977316756.2026734,0.2349733291089159,#78c1db,Arbitrum,6
arbitrum,2024-02-18T00:00:00+00:00,221846.1038109899,9.013313492063492,320368079.2604802,2959729490.1592917,0.2318653257270959,#78c1db,Arbitrum,6
arbitrum,2024-02-17T00:00:00+00:00,198459.67373164953,8.975672949735449,258623234.61599633,2938872023.641801,0.2335466530787675,#78c1db,Arbitrum,6
arbitrum,2024-02-16T00:00:00+00:00,269042.96772554243,8.881914682539682,442152900.0070351,2929679423.895752,0.24127083294017732,#78c1db,Arbitrum,6
arbitrum,2024-02-15T00:00:00+00:00,318967.85326995444,8.62984126984127,560685249.8974811,2925995898.4508305,0.26316024458320747,#78c1db,Arbitrum,6
arbitrum,2024-02-14T00:00:00+00:00,253471.9408293838,8.428262235449736,432178803.35639656,2933355447.745322,0.2725852123242286,#78c1db,Arbitrum,6
arbitrum,2024-02-13T00:00:00+00:00,301197.2964278042,8.381909722222222,489658149.63583696,2923379497.030659,0.27882257971126917,#78c1db,Arbitrum,6
arbitrum,2024-02-12T00:00:00+00:00,306871.2770385484,8.112445436507937,456869576.5037897,2923568622.695695,0.2758865952232164,#78c1db,Arbitrum,6
arbitrum,2024-02-11T00:00:00+00:00,221043.99479223305,8.009862764550265,235621947.54306397,2906307082.6079597,0.2608404855381582,#78c1db,Arbitrum,6
arbitrum,2024-02-10T00:00:00+00:00,241961.12430834403,7.86011078042328,216146948.0167574,2905374697.5693297,0.25031689090918924,#78c1db,Arbitrum,6
arbitrum,2024-02-09T00:00:00+00:00,382657.9383938616,7.796876653439154,405273721.81579995,2873638993.222476,0.2363283121590496,#78c1db,Arbitrum,6
arbitrum,2024-02-08T00:00:00+00:00,339845.85875800933,7.8638012566137565,297023173.08933574,2845784100.8283644,0.20368262927843217,#78c1db,Arbitrum,6
arbitrum,2024-02-07T00:00:00+00:00,287108.04506497586,7.9660499338624335,311245160.60568476,2833217582.6849866,0.18306829080102732,#78c1db,Arbitrum,6
arbitrum,2024-02-06T00:00:00+00:00,231775.61015343966,8.043897156084656,359006240.0936355,2811489936.70967,0.17087952346241445,#78c1db,Arbitrum,6
arbitrum,2024-02-05T00:00:00+00:00,155975.30932226847,8.286397156084655,256724327.8102569,2804793945.2714376,0.16529591663408366,#78c1db,Arbitrum,6
arbitrum,2024-02-04T00:00:00+00:00,124300.22408122559,8.547218915343915,192486342.44618848,2789078472.8011794,0.16052440345414043,#78c1db,Arbitrum,6
arbitrum,2024-02-03T00:00:00+00:00,132970.21210885077,8.89022652116402,157712008.12528834,2782323502.642024,0.15476089264826126,#78c1db,Arbitrum,6
arbitrum,2024-02-02T00:00:00+00:00,160827.79439380986,9.020593584656085,243191186.70387718,2768407317.6797724,0.1484999324925578,#78c1db,Arbitrum,6
arbitrum,2024-02-01T00:00:00+00:00,196244.69120542912,9.237199074074073,312782958.43442,2736305147.3332806,0.1444695204916944,#78c1db,Arbitrum,6
arbitrum,2024-01-31T00:00:00+00:00,219426.270835879,9.478905423280423,422774287.2959546,2731335403.7405057,0.14059049521834927,#78c1db,Arbitrum,6
arbitrum,2024-01-30T00:00:00+00:00,235313.83584146685,9.894503968253968,396360936.37795883,2707683011.8652725,0.12769172798294898,#78c1db,Arbitrum,6
arbitrum,2024-01-29T00:00:00+00:00,150210.4976485837,10.285456349206349,286391310.02092296,2685231460.8171206,0.1193238928294421,#78c1db,Arbitrum,6
arbitrum,2024-01-28T00:00:00+00:00,132330.5136556596,10.736891534391534,261006185.83406213,2682146527.6459684,0.12136255792469193,#78c1db,Arbitrum,6
arbitrum,2024-01-27T00:00:00+00:00,114751.13002085299,10.528212632275132,197124261.75455564,2673738785.44687,0.12654463523251427,#78c1db,Arbitrum,6
arbitrum,2024-01-26T00:00:00+00:00,167808.1157116826,10.735390211640212,342546088.9397017,2662784493.6427565,0.12961698262588933,#78c1db,Arbitrum,6
arbitrum,2024-01-25T00:00:00+00:00,201822.53701781135,10.790873015873016,340097589.62437147,2647244851.753725,0.1418834654722806,#78c1db,Arbitrum,6
arbitrum,2024-01-24T00:00:00+00:00,148587.4038752659,10.594965277777778,361558153.37938654,2646359348.771537,0.1546040802263798,#78c1db,Arbitrum,6
arbitrum,2024-01-23T00:00:00+00:00,198877.05901794578,10.030972222222223,560815959.6503968,2669380924.990037,0.17600949550367698,#78c1db,Arbitrum,6
arbitrum,2024-01-22T00:00:00+00:00,224150.0299413886,9.403311838624338,554921958.4904234,2673050056.8730707,0.19129228290893424,#78c1db,Arbitrum,6
arbitrum,2024-01-21T00:00:00+00:00,135404.5029245958,8.70682705026455,185960593.00214827,2666704421.049623,0.19622984009222458,#78c1db,Arbitrum,6
arbitrum,2024-01-20T00:00:00+00:00,163952.44136642636,8.582220568783068,198959714.99128285,2660392642.2022505,0.2079750106713912,#78c1db,Arbitrum,6
arbitrum,2024-01-19T00:00:00+00:00,271427.3745659435,8.481357473544973,465081210.9575264,2640664141.1128497,0.20850040419610025,#78c1db,Arbitrum,6
arbitrum,2024-01-18T00:00:00+00:00,283311.8633649748,8.939330357142858,467502773.83761495,2614600114.584806,0.20504724715334247,#78c1db,Arbitrum,6
arbitrum,2024-01-17T00:00:00+00:00,265110.2056375769,9.511359126984127,404254147.38027674,2600155627.491556,0.2035922851779622,#78c1db,Arbitrum,6
arbitrum,2024-01-16T00:00:00+00:00,251024.4220282984,10.396137566137567,430152905.6753529,2617148375.3532276,0.2008130089211717,#78c1db,Arbitrum,6
arbitrum,2024-01-15T00:00:00+00:00,191739.69750761898,11.457483465608465,331266615.7712475,2585417378.562528,0.18801531488187398,#78c1db,Arbitrum,6
arbitrum,2024-01-14T00:00:00+00:00,216133.95476176613,11.87307705026455,331044188.4270101,2568321138.6909723,0.18784007934951044,#78c1db,Arbitrum,6
arbitrum,2024-01-13T00:00:00+00:00,167404.01900117146,12.00135085978836,421472390.9800307,2551586958.567632,0.18221279995046827,#78c1db,Arbitrum,6
arbitrum,2024-01-12T00:00:00+00:00,340613.40388729365,11.967589285714286,1068275869.80737,2534341922.01428,0.1815671542745339,#78c1db,Arbitrum,6
arbitrum,2024-01-11T00:00:00+00:00,397759.4686806874,11.774224537037037,863134323.2875751,2487172615.4045315,0.17257198551817132,#78c1db,Arbitrum,6
arbitrum,2024-01-10T00:00:00+00:00,454410.314698478,11.944679232804233,1433739758.653422,2469817792.350507,0.15992818594689573,#78c1db,Arbitrum,6
arbitrum,2024-01-09T00:00:00+00:00,358757.30079945485,12.23485615079365,985801378.7813065,2406306089.1923194,0.1533827950023026,#78c1db,Arbitrum,6
arbitrum,2024-01-08T00:00:00+00:00,243279.3086522709,11.961602182539682,786519205.1730323,2417383428.218655,0.15310136100730265,#78c1db,Arbitrum,6
arbitrum,2024-01-07T00:00:00+00:00,201417.84453917897,12.107146164021165,460005457.2204403,2387982514.86753,0.14343302540229724,#78c1db,Arbitrum,6
arbitrum,2024-01-06T00:00:00+00:00,148801.64126840196,12.555873015873017,384221838.53991526,2397947981.708277,0.1338333956811628,#78c1db,Arbitrum,6
arbitrum,2024-01-05T00:00:00+00:00,207924.87165878748,12.786289682539682,744367767.8996662,2377604018.415754,0.1330000329862167,#78c1db,Arbitrum,6
arbitrum,2024-01-04T00:00:00+00:00,261369.46776551337,12.766894841269842,1655036047.0117574,2356308549.478376,0.13729585550274112,#78c1db,Arbitrum,6
arbitrum,2024-01-03T00:00:00+00:00,706111.4540393972,12.634932208994709,1663607524.4008021,2343206172.3321657,0.14460000440888401,#78c1db,Arbitrum,6
arbitrum,2024-01-02T00:00:00+00:00,233275.66398625227,12.14857638888889,759879381.6123009,2297459163.126708,0.1460862656764454,#78c1db,Arbitrum,6
arbitrum,2024-01-01T00:00:00+00:00,150711.21658645195,11.61050925925926,401893959.9441165,2311952076.872534,0.1449517613265075,#78c1db,Arbitrum,6
arbitrum,2023-12-31T00:00:00+00:00,158763.16371481138,11.052488425925926,404708931.59820414,2302930351.0891433,0.1510267709763989,#78c1db,Arbitrum,6
arbitrum,2023-12-30T00:00:00+00:00,180188.5911804288,10.738194444444444,364486728.4096225,2286715532.513909,0.15565892546327356,#78c1db,Arbitrum,6
arbitrum,2023-12-29T00:00:00+00:00,240091.17674887553,10.77946097883598,675359225.6299498,2292067007.364323,0.1588709046306637,#78c1db,Arbitrum,6
arbitrum,2023-12-28T00:00:00+00:00,327586.4924880077,11.080520833333333,818114153.8801798,2268020690.1644325,0.16625858000746024,#78c1db,Arbitrum,6
arbitrum,2023-12-27T00:00:00+00:00,314355.21450993477,10.520426587301587,678015252.2896036,2258660992.5401144,0.17352493131266727,#78c1db,Arbitrum,6
arbitrum,2023-12-26T00:00:00+00:00,183623.6048924023,9.893417658730158,450165726.090927,2249420908.405546,0.1952771992417009,#78c1db,Arbitrum,6
arbitrum,2023-12-25T00:00:00+00:00,162699.95763578173,11.034252645502646,356961946.0614247,2246367163.778732,0.20610866269497383,#78c1db,Arbitrum,6
arbitrum,2023-12-24T00:00:00+00:00,177943.71693756594,12.876541005291005,516349082.8920549,2274252331.7506127,0.21885720617993404,#78c1db,Arbitrum,6
arbitrum,2023-12-23T00:00:00+00:00,205329.55871182802,12.485709325396826,415242682.8948738,2255695157.4908104,0.22849326543218407,#78c1db,Arbitrum,6
arbitrum,2023-12-22T00:00:00+00:00,384436.8649958762,19.383521825396826,834673946.1488528,2247428722.6886616,0.23183516050228997,#78c1db,Arbitrum,6
arbitrum,2023-12-21T00:00:00+00:00,305178.37520537316,24.71472552910053,473934061.92033243,2238279414.6211267,0.21784422664746808,#78c1db,Arbitrum,6
arbitrum,2023-12-20T00:00:00+00:00,362967.93849930627,24.39312996031746,457361669.5895111,2230119283.930072,0.21813194972353564,#78c1db,Arbitrum,6
arbitrum,2023-12-19T00:00:00+00:00,466349.66637391085,24.29565476190476,349448593.2717924,2225836399.6814885,0.20774725984109052,#78c1db,Arbitrum,6
arbitrum,2023-12-18T00:00:00+00:00,672580.6886894122,23.076150793650793,417537971.48602617,2217218292.028913,0.21249337295282694,#78c1db,Arbitrum,6
arbitrum,2023-12-17T00:00:00+00:00,198615.68411851744,21.28446097883598,264249764.66565365,2235598539.5203605,0.2134620713692282,#78c1db,Arbitrum,6
