Timestamp,Date,Measure,Centrifuge,Backed Finance,Backed Finance (xStocks),Securitize,Ondo,Swarm,STOKR,Figure,WisdomTree,Plume Vaults,Superstate Opening Bell,Remora Markets,Robinhood,st0x,bStocks,Dinari
1753315200000,2025-07-24,Bridged Token Value (Dollar),,8039470.670958724,36721390.28706522,301985850,14762.013725445066,2274514.523147229,25027380,,20867151.843142092,16487.368626934393,,,1513181.7475005991,,,7411019.076981153
1753401600000,2025-07-25,Bridged Token Value (Dollar),,7977778.785320519,37927033.130987175,296684700,25563.101537526436,2240040.345141019,25027380,,20940204.827470466,16489.617304487718,,,1496259.2474928,,,7389629.619041871
1753488000000,2025-07-26,Bridged Token Value (Dollar),,7977778.785320519,37927017.84477327,296684700,25562.021537526452,2240031.115141019,25027380,,20940204.82747047,15349.011482225684,,,1496259.2474928005,,,7388944.693115829
1753574400000,2025-07-27,Bridged Token Value (Dollar),,7977778.785320489,37927004.102044165,296684700,25559.262414279016,2240031.1151410197,25209600,,20940204.82747047,14959.067421004891,,,1496259.2474927998,,,7388125.74288846
1753660800000,2025-07-28,Bridged Token Value (Dollar),,7752845.016212122,38132670.125719175,298391850,28041.76930573475,2222325.7246559663,24434720,,20967318.569692977,14977.97581945187,,,1462701.7946431,,,7446795.505731147
1753747200000,2025-07-29,Bridged Token Value (Dollar),,7684194.431187542,38287290.03520559,284195550,34484.236420657864,2179370.1499127746,24591680,,20912694.293887522,14987.490020554684,,,1640699.2307439002,,,7379856.091137802
1753833600000,2025-07-30,Bridged Token Value (Dollar),,7718547.295000644,38529427.097458154,261283799.99999997,37535.560308998036,2188433.0184865114,24463120,,20901118.08896447,15000.972879742409,,,1729287.8484400008,,,7355425.99796359
1753920000000,2025-07-31,Bridged Token Value (Dollar),,7692475.55406291,41173911.91482601,277097400,50600.2311792745,2203291.4607083406,22508460,,20871100.26362905,15008.509355614935,,,1756113.0962028003,,,7369180.848841886
1754006400000,2025-08-01,Bridged Token Value (Dollar),,7222280.990072863,40924920.67719255,254994300,52109.31524884048,2000246.7541175433,22508460,,20497537.052247368,15015.603199050367,,,1602243.0884019495,,,7144529.328169027
1754092800000,2025-08-02,Bridged Token Value (Dollar),,7222280.990072835,40924915.41509872,254994300,52109.3152488405,1999844.5441175438,22508460,,20497537.052247364,15026.358709815493,,,1602243.0884019504,,,7144500.681642356
1754179200000,2025-08-03,Bridged Token Value (Dollar),,7222280.990072834,40924904.25586582,254994300,52109.31524884052,2000211.1741175435,23308080,,20497537.052247368,15034.697486358866,,,1602243.0884019504,,,7144447.064499605
1754265600000,2025-08-04,Bridged Token Value (Dollar),,7290150.984920308,42703119.24474065,265686450,52192.10873302733,2082028.9631620445,22099320,,20821951.815491915,14032.888944062659,,,1714314.8733912997,,,7294338.45945106
1754352000000,2025-08-05,Bridged Token Value (Dollar),,7028214.707452176,42518758.69483458,259666500,66233.28281598444,2013192.4892054785,22613220,,20712707.2742038,14034.093092154659,,,1890300.2408641004,,,7231867.645671065
1754438400000,2025-08-06,Bridged Token Value (Dollar),,7117568.942511955,43819648.89267809,263799600,71520.43801718928,2052238.573787668,23814420,,20895797.242773,14043.128237340841,,,1997822.6921922497,,,7294810.669838584
1754524800000,2025-08-07,Bridged Token Value (Dollar),,7051186.924859463,44445570.91482253,281589900,15648.232558948217,2118082.495691536,23547460,,20882789.780898515,14050.148822766647,,,2174656.0177231994,,,7376082.430845775
1754611200000,2025-08-08,Bridged Token Value (Dollar),,7104460.822886661,45447565.2020419,286621500,14928.946027799491,2105597.824574602,23547460,,21037663.139289685,14052.84163494181,,,2211591.9457107503,,,7386595.795137244
1754697600000,2025-08-09,Bridged Token Value (Dollar),,7104460.822886662,45447557.962343864,286621500,14928.94602779949,2105597.4610145893,23547460,,21037663.139289685,14062.666107203282,,,2211591.9457107503,,,7385918.941709969
1754784000000,2025-08-10,Bridged Token Value (Dollar),,7104460.822886645,45447553.70896497,286621500,14928.94602779949,2105597.4610145898,23910500,,21037663.139289685,14093.40943116707,,,2211591.9457107503,,,7385241.127824878
1754870400000,2025-08-11,Bridged Token Value (Dollar),,7167957.8021263275,46405869.49004369,270628200,33972.13334974783,2139252.9300038423,23170380,,20988213.228369042,14108.492353138312,85.44,,2224293.807653899,,,7428027.436552547
1754956800000,2025-08-12,Bridged Token Value (Dollar),,7249050.305038887,46349980.22235857,250322100,24096.336099391156,2134318.2204067647,23025800,,21234242.06152638,14109.974571428738,8732.699999999999,,2460879.82836045,,,7416188.478071703
1755043200000,2025-08-13,Bridged Token Value (Dollar),,7170461.873882215,46344012.03854481,245649900,30465.68573514043,2127518.487047148,21943480,,21276801.612369217,14195.784707792105,901297.02,,2513058.144196699,,,7387417.568539679
1755129600000,2025-08-14,Bridged Token Value (Dollar),,7082553.415150702,46664296.22850308,241247250,41120.57154211948,2078306.0877824167,21395440,,21287838.844923664,14198.026781029435,913897.16,,2567128.650533248,,,7316036.75640397
1755216000000,2025-08-15,Bridged Token Value (Dollar),,7006395.242014648,47806481.2750594,258947700,47790.44242127022,2046293.083383228,21395440,,21233103.038894646,14210.207533618357,834566.92,,2652701.076877099,,,7272787.46897289
1755302400000,2025-08-16,Bridged Token Value (Dollar),,7006395.242014648,47806475.72725036,258947700,47790.44242127022,2046291.8390932465,21395440,,21233424.978891753,14210.400700180006,834566.92,,2652701.0768771,,,7272635.453559432
1755388800000,2025-08-17,Bridged Token Value (Dollar),,7006395.242014647,47806469.84879604,258947700,47790.44242127022,2046291.8390932465,21511200,,21233424.97889175,14214.077935911217,834566.92,,2652701.0768771004,,,7272196.550124049
1755475200000,2025-08-18,Bridged Token Value (Dollar),,6966389.899307386,47864493.979861066,238821299.99999997,109675.52343654928,2042846.126618442,20030940,,21249857.69583842,14214.472105682435,859932.21,,2727728.050560399,,,7253935.054518463
1755561600000,2025-08-19,Bridged Token Value (Dollar),,6665609.909652564,46734843.17399279,243493500,137953.28955368162,1935078.4978756155,20173540,,21071515.457734972,14215.215686853267,773425.4049999999,,2536828.1622088,,,7103438.03777845
1755648000000,2025-08-20,Bridged Token Value (Dollar),,6706625.547509601,52346551.19326534,228668250,346660.8697930589,1950813.384815598,19828360,,21002967.469680324,4146.360059965685,793486.7400000001,,2315898.03913045,,,7142439.1302524805
1755734400000,2025-08-21,Bridged Token Value (Dollar),,6626251.908408844,52894551.01698351,234957750,442618.57897950616,1921564.2884052522,20941460,,20917308.97779067,4149.336636493106,773414.86,,2858822.1433711997,,,7099003.768046584
1755820800000,2025-08-22,Bridged Token Value (Dollar),,6964317.885875985,54953760.48411946,245560049.99999997,132799.9289868632,2027503.7244631953,20941460,,21251509.85847843,4149.7668323635835,827803.18,,2383798.6898751007,,,7240954.177777936
1755907200000,2025-08-23,Bridged Token Value (Dollar),,6975623.418715335,54953743.91762556,245560049.99999997,132799.9289868632,2027505.289333146,20941460,,21251509.85847843,4152.166895956567,827803.18,,2383798.6898751,,,7240881.796914948
1755993600000,2025-08-24,Bridged Token Value (Dollar),,6975623.418715334,54953742.012908116,245560049.99999997,132799.9289868632,2027505.2893331458,20439400,,21251509.85847843,4153.213664697898,827803.18,,2383798.6898751017,,,7240693.552841139
1756080000000,2025-08-25,Bridged Token Value (Dollar),,6827167.60817847,54520794.901110046,235946100,134191.65240771213,1965957.0455501243,20482120,,21179080.208653618,4165.591276157929,794781.7000000001,,2913659.0084606004,,,7168511.399260332
1756166400000,2025-08-26,Bridged Token Value (Dollar),,6831913.024913376,55342536.95124348,242415300,27371.90291770094,1996555.6147912254,20486520,,21268539.26506658,4148.562434739342,800285.2799999999,,2778352.152291002,,,7210674.5627343375
1756252800000,2025-08-27,Bridged Token Value (Dollar),,6855491.702160729,55172106.625108846,244841250,40995.96110635691,1970948.4277943673,20291280,,21317958.585690595,4224.1796616850115,790249.34,,2820445.797755198,,,7120806.483217926
1756339200000,2025-08-28,Bridged Token Value (Dollar),,6798154.424012752,55560564.70640527,235047600,41999.88620509308,1959944.3240985032,20155220,,21420014.919287734,4155.167802755291,793486.7400000001,,3058491.60842325,,,7114319.166162515
1756425600000,2025-08-29,Bridged Token Value (Dollar),,6747666.954421652,56303618.565491684,226601700,42572.17233894644,1930070.0848032834,20155220,,21249678.863787662,4156.934495636766,760465.2599999999,1285.08,2993996.67740385,,,7069012.45697118
1756512000000,2025-08-30,Bridged Token Value (Dollar),,6747666.954421652,56303616.16383513,226601700,42572.17233894646,1930069.5179233067,20155220,,21249678.863787662,4158.844361221578,760465.2599999999,1285.08,2993996.677403848,,,7068712.097354969
1756598400000,2025-08-31,Bridged Token Value (Dollar),,6747666.954421652,56303611.25919077,226601700,42572.172338946446,1930069.517923307,20155220,,21249678.863787662,4168.5909171743,760465.2599999999,1285.08,2993996.67740385,,,7068662.321851652
1756684800000,2025-09-01,Bridged Token Value (Dollar),,6747666.954421652,56303616.8054743,226601700,42572.172338946446,1930069.5179233067,20218040,,21249678.863787662,4170.335217458948,760465.2599999999,1285.0800000000002,3048564.7575403987,,,7066916.796063488
1756771200000,2025-09-02,Bridged Token Value (Dollar),,6766484.080957333,57573022.41258736,222738150,290261.7076720028,1944425.5105375377,19300920,,21106027.50376289,4178.327994631223,782155.84,4929605.099246914,3100826.937690801,,,7056311.085137055
1756857600000,2025-09-03,Bridged Token Value (Dollar),,6720788.343842816,58123514.55689892,218605049.99999997,21388600.068192888,1912694.8396396833,18693780,,21246668.483039808,4245.252283266945,789601.86,4927955.098309926,3334020.490076453,,,7017837.8412663145
1756944000000,2025-09-04,Bridged Token Value (Dollar),,6782568.577051821,58625397.70576106,218425350,37006950.19381036,1917126.863254789,18961540,,21431029.531176753,4244.44876503833,741871.62,4925085.694619424,3329946.5996622997,,,7063183.436193685
1757030400000,2025-09-05,Bridged Token Value (Dollar),,6712952.693125995,60809978.709093854,215909550,51788671.49562168,1932241.212437624,18961540,,21396972.704137385,4245.916565243552,761240.4299999999,4925963.999506832,3428101.4797733002,,,7112721.506275251
1757116800000,2025-09-06,Bridged Token Value (Dollar),,6712952.693125995,60809973.10122383,215909550,51788671.495621696,1932240.9829176024,18961540,,21396972.70413739,4246.9443737347165,761240.4299999999,4925958.449851042,3428101.4797733002,,,7112711.307917565
1757203200000,2025-09-07,Bridged Token Value (Dollar),,6712952.693125994,60809972.288515076,215909550,51788671.49562169,1932240.9829176024,18475800,,21396972.704137385,4248.076425570407,761240.4299999999,4925976.285122616,3428101.479773299,,,7112672.865035205
1757289600000,2025-09-08,Bridged Token Value (Dollar),,6731229.286356434,62299714.73279757,236305500,67378001.80216071,1920143.3064013878,18288260,,21467733.2932591,4259.852146785602,784897.5399999999,4918072.247961543,3565094.1700517014,,,7103232.062557008
1757376000000,2025-09-09,Bridged Token Value (Dollar),,6910665.459322083,63049781.715046175,240348750,86198002.18105006,1940574.8953528071,18960900,,21545854.914746467,4261.286882030506,887958.0599999999,4925089.008776465,3658202.52168675,,,7125913.763162015
1757462400000,2025-09-10,Bridged Token Value (Dollar),,6909200.311935006,64237088.95822997,246997650,105601789.49483432,1932021.011125662,18307840,,21654747.546627447,4262.792348276346,873445.2799999999,4920201.344690138,3814751.075960101,,,7129260.950337938
1757548800000,2025-09-11,Bridged Token Value (Dollar),,6964714.197124975,67436776.28146707,259307100,131092722.56972502,1949342.389444669,18220480,,21815195.922062427,4083.059941585927,966885.17,4925307.617930453,3629683.192587899,,,7159725.68136428
1757635200000,2025-09-12,Bridged Token Value (Dollar),,6954435.105864119,70122215.00903118,254814600,148841526.2202831,1977372.7614183614,18220480,,21819847.451910846,4083.268490785827,994682.7,4639810.374024878,3657043.382895149,,,7209316.345614734
1757721600000,2025-09-13,Bridged Token Value (Dollar),,6954435.10586412,70122198.47747543,254814600,148841526.22028315,1977372.3246983166,18220480,,21812205.44473278,4126.76181751772,994682.7,4680556.171673305,3759674.9755157987,,,7207526.5595238935
1757808000000,2025-09-14,Bridged Token Value (Dollar),,6954435.105864153,70122196.60463715,254814600,148841526.22028315,1977372.3246983166,18030680,,21812205.44473278,4138.961815683611,994682.7,4683297.554765627,3759674.9755157987,,,7207005.045617492
1757894400000,2025-09-15,Bridged Token Value (Dollar),,6988865.491126079,72226261.91055462,250501800,165635733.37330234,1983513.4575931407,18303780,,21967746.9441576,4100.08720560415,1030518.07,4370347.103952701,3818668.757236502,,,7230750.969559598
1757980800000,2025-09-16,Bridged Token Value (Dollar),,6985802.814835443,73736200.04986057,266854500,177473315.66015488,2011650.182520288,17897820,,21950584.83332691,4101.925346805156,1066018.53,4037304.091603862,3958956.9796286495,,,7266925.699197717
1758067200000,2025-09-17,Bridged Token Value (Dollar),,6907866.083947328,74141482.88273172,253736400,191128775.28876725,2034400.4526004575,18603040,,21919233.7935534,4113.007871237499,1105537.91,3974623.567393178,3681600.6759902546,,,7246124.944038014
1758153600000,2025-09-18,Bridged Token Value (Dollar),,7153338.399043562,76095237.85074013,262901100,204350331.0207214,2144341.1632048264,18569500,,22048958.760355484,4114.595556411703,1107882.28,3927267.9071824923,3967493.708115499,,,7368277.888839089
1758240000000,2025-09-19,Bridged Token Value (Dollar),,7151204.025976157,79547383.91348016,262182300,211714701.512035,2134440.9405276664,18569500,,22171999.790505685,4117.645133788589,1100849.17,3802723.663506383,4426082.960901998,,,7373916.413211396
1758326400000,2025-09-20,Bridged Token Value (Dollar),,7151204.025976157,79547378.01310952,262182300,211714701.51203507,2134441.384177666,18569500,,22172000.18510568,4037.3890632730267,1100849.17,3801807.059103987,4506798.533007698,,,7373811.6977954665
1758412800000,2025-09-21,Bridged Token Value (Dollar),,7151204.025976157,79547376.82678077,262182300,211714701.512035,2134441.384177666,18220660,,22172000.185105685,4037.963591484848,1100849.17,3798673.771818063,4506798.533007704,,,7373519.776322757
1758499200000,2025-09-22,Bridged Token Value (Dollar),,7062493.553313732,79553769.1943866,266764650,222400917.0783756,2100724.722262465,17826760,,22285436.04052958,4036.1797214042504,1128311.79,4039638.4862372293,4582847.973516651,,,7354531.507067513
1758585600000,2025-09-23,Bridged Token Value (Dollar),,6945198.543230604,79851182.59728473,256521750,229132252.90681896,2053474.7924146482,17359020,,22130805.537862886,4042.536844041249,1109891.74,3951954.0670927735,4447375.69209335,,,7292198.751880911
1758672000000,2025-09-24,Bridged Token Value (Dollar),,6946290.582054603,81039315.97990005,287520000,233561672.68822163,2055941.3388461084,16149400,,22057293.514677066,4041.486668661254,1148886.45,3793398.4232707247,4756672.086446117,,,7291956.891712329
1758758400000,2025-09-25,Bridged Token Value (Dollar),,6746683.585222494,79281747.56500423,259666500,237526986.18285048,1969271.95959793,16600520,,21890477.915263988,4041.564895974957,1076013.075,3880637.2446528333,4730813.776128997,,,7147696.250256995
1758844800000,2025-09-26,Bridged Token Value (Dollar),,6793826.799447229,80838208.82411465,256162350,242279636.32721233,2017421.1448576523,16600520,,22007531.357689727,4047.375896340947,1035304.5,3980957.4894083603,4323199.137745401,,,7213492.255129433
1758931200000,2025-09-27,Bridged Token Value (Dollar),,6793826.7994472515,80838204.19810152,256162350,242279636.32721224,2017422.8539776448,16600520,,22007531.58048973,4048.939585069557,1035304.5,3986846.4402790735,4523148.674975901,,,7213241.312076214
1759017600000,2025-09-28,Bridged Token Value (Dollar),,6793826.799447252,80838202.81645565,256162350,242279636.32721233,2017422.8539776455,17344640,,22007531.58048973,4049.325330199384,1035304.5,3998643.520172405,4523148.674975901,,,7213177.4415808935
1759104000000,2025-09-29,Bridged Token Value (Dollar),,6911643.229028136,83566558.83449623,260115750,244526171.84259403,2100593.662192859,17489820,,22102101.101132005,4049.9565129080174,1148886.45,4009629.626904438,4446685.276752773,,,7325416.300953325
1759190400000,2025-09-30,Bridged Token Value (Dollar),,6834625.5505069485,85793433.06971036,249603300,245172337.50215176,2091830.2300357088,17963220,,22177883.752374906,4050.2481752132094,1132804.05,3771379.226799635,4576516.4877372645,,,7323312.312714216
1759276800000,2025-10-01,Bridged Token Value (Dollar),,6901115.7333451025,87996860.0444825,254365350,247515837.08701122,2168740.2419425813,19006860,,22276379.887082182,4050.5495136577083,1200484.15,3742200.8361917147,5151434.295311841,,,7409702.1745720785
1759363200000,2025-10-02,Bridged Token Value (Dollar),,7130752.317123999,90708452.95256926,277277100,248768597.1619411,2241837.754905692,19081460,,22294408.25949812,4050.878168455859,1223602.6,3545164.742673946,5182687.521086795,,,7462822.275989294
1759449600000,2025-10-03,Bridged Token Value (Dollar),,7216408.833865478,92847915.27729549,270089100,249138669.30696067,2245961.131607295,19081460,,22265729.446896352,4050.879136977779,1211540.7999999998,3486568.615875156,5257341.207757599,,,7455456.75393864
1759536000000,2025-10-04,Bridged Token Value (Dollar),,7216408.833865477,92847903.8830159,270089100,249138669.30696067,2245959.291557296,19081460,,22265729.446896352,4065.917567507372,1211540.7999999998,3480651.5049542896,5319815.9911899995,,,7455313.682830939
1759622400000,2025-10-05,Bridged Token Value (Dollar),,7216408.833865478,92847900.77430876,270089100,249138669.3069606,2245959.2915572957,19146980,,22265729.446896352,4071.536304165718,1211540.7999999998,3479903.9066861733,5319815.991190005,,,7454806.22493261
1759708800000,2025-10-06,Bridged Token Value (Dollar),,7286894.202140157,94710599.92143267,284824500,250618963.97575867,2289643.6157232635,17722800,,22378718.54617234,4073.042231659447,1301334.2000000002,3071593.3396282154,5533369.4789975975,,,7548820.146496818
1759795200000,2025-10-07,Bridged Token Value (Dollar),,7168916.221325705,93074961.41711617,266944350,249880751.7197627,2172619.541832205,17633600,,22275590.12151461,4073.242901330255,1326127.9,3168223.673635179,5745707.449259293,,,7351934.320596583
1759881600000,2025-10-08,Bridged Token Value (Dollar),,7303105.24205729,96211816.60910763,270178950,252377755.7476847,2202168.6243552137,17012180,,22438283.88443988,4073.469767501245,1386796.55,3184022.4988515535,5875290.638551014,,,7392550.180562097
1759968000000,2025-10-09,Bridged Token Value (Dollar),,7296685.854189968,95342771.46850805,266584950.00000003,252987794.07661542,2170932.927501094,16281180,,22393945.15348329,4073.5676749785866,1414605.18,3091357.049968394,6018671.271236702,,,7340460.928468958
1760054400000,2025-10-10,Bridged Token Value (Dollar),,6897299.019718434,92034530.87500417,256072500,244699706.0265876,2054760.4079555008,16281180,,21755255.696645774,4073.790390629599,1319447.29,3062046.713862107,6086300.7922322955,,,7167725.189779948
1760140800000,2025-10-11,Bridged Token Value (Dollar),,6897221.191538434,92034291.63771082,256072500,244699706.0265876,2054757.6788855179,16281180,,21755255.696645774,4073.876384278448,1319447.29,3059692.390174234,6091555.7026191,,,7167671.848093856
1760227200000,2025-10-12,Bridged Token Value (Dollar),,6897197.271868449,92044451.55072428,256072500,244699706.0265876,2054757.678885518,16699740,,21755255.696645774,4073.9093372278985,1319447.29,3065339.0463290447,6091555.702619101,,,7167671.848093857
1760313600000,2025-10-13,Bridged Token Value (Dollar),,6940019.897415468,96048045.92574045,257330400,251597791.08859226,2105601.6708017387,15678140,,22134081.883520517,4073.9093372278985,1381435.73,3071546.5328984773,6406439.806943791,,,7282152.844997188
1760400000000,2025-10-14,Bridged Token Value (Dollar),,6778519.607802218,95055137.63662256,249693150,250606789.02382725,2027130.1302797012,15443920,,22064655.136968266,4083.884337177486,1378419.92,3071698.967797791,6463882.870761469,,,7182266.037471933
1760486400000,2025-10-15,Bridged Token Value (Dollar),,6711367.239949851,97022863.36995761,246817950,251617368.93409634,2016719.9098454472,14711280,,22198208.2318668,4084.0679366494537,1404553.9700000002,3386669.070744737,6907846.423792524,,,7185008.979308568
1760572800000,2025-10-16,Bridged Token Value (Dollar),4963797.69,6651393.236500746,98138561.37545584,226242300,248937902.67353874,1964686.6332899288,14944540,,22087459.76797744,4074.5939641867294,1337209.2349999999,3667063.977955222,6830445.255552282,,,7115952.316052382
1760659200000,2025-10-17,Bridged Token Value (Dollar),4931810.39,6710996.451323524,104817097.68057199,223367100,250926846.19127595,1998446.1420200912,14944540,,22185915.7067203,4074.608964169966,1265840.6500000001,3576648.3548912355,6371800.05632095,,,7159854.856843675
1760745600000,2025-10-18,Bridged Token Value (Dollar),4931810.39,6710996.451323524,104817081.27531937,223367100,250926846.19127586,1998445.8081500912,14944540,,22185915.7067203,4119.3373736245385,1265840.6500000001,3590545.1105450634,6371800.056320951,,,7159854.856843675
1760832000000,2025-10-19,Bridged Token Value (Dollar),4931810.39,6710996.451323524,104817077.60071115,223367100,250926846.19127575,1998445.808150091,15507620,,22185915.7067203,4120.05975276071,1265840.6500000001,3586881.4761640746,6371800.056320951,,,7159816.914976909
1760918400000,2025-10-20,Bridged Token Value (Dollar),4957333.279999999,6845104.686496743,107634349.56736587,234778050,252349995.0734648,2039729.3982694177,15590220,,22423858.674502615,4120.106118729876,1328493.59,3254476.3928220747,6191767.079838655,,,7232663.147416239
1761004800000,2025-10-21,Bridged Token Value (Dollar),5010532.869999999,6797184.990048899,108389594.17745678,221749800,251761727.15724087,2044398.2868014323,14583020,,22415532.479432378,4120.106118729876,1436042.96,3117106.387426057,6331258.45170031,,,7244530.487854053
1761091200000,2025-10-22,Bridged Token Value (Dollar),5010386.2700000005,6589268.170461473,110452481.03105044,209170800,249045113.42574272,1947608.9003802096,14840140,,22289056.681876965,4121.061032916899,1251094.9700000002,3227906.517672958,5581230.360865379,,,7139766.781110267
1761177600000,2025-10-23,Bridged Token Value (Dollar),4983631.15,6618008.695338596,114079570.9643954,215640000,252347292.65384772,1973899.0344595034,15251360,,22439155.949890286,4121.16249567679,1293310.81,3388874.291094017,5714429.33456675,,,8577348.424975054
1761264000000,2025-10-24,Bridged Token Value (Dollar),5012303.84,6970223.300827418,116070865.26464872,228488550,253931552.7369343,2028140.5322070995,15251360,,22635286.000040308,4121.185344723086,1334185.77,3464547.8213402154,6547608.553788006,,,8661566.289669942
1761350400000,2025-10-25,Bridged Token Value (Dollar),5012303.84,6970223.300827419,116070859.38685985,228488550,253931552.73693436,2028140.841097095,15251360,,22635286.00004031,4121.330428297825,1334185.77,3464832.5402133274,6547608.55378801,,,8661406.86993378
1761436800000,2025-10-26,Bridged Token Value (Dollar),5012303.84,6970223.300827418,116070857.21337934,228488550,253931552.73693433,2028140.841097095,15696460,,22635286.000040308,4122.786878735583,1334185.77,3473156.431688999,6547608.55378801,,,8661396.691911379
1761523200000,2025-10-27,Bridged Token Value (Dollar),5051551.41,7033385.580285518,121123390.26346204,233789700,257637252.0680314,2077311.891201924,15214880,,22945085.662934188,4124.027983729822,1358644.72,2941242.2615297707,6591701.40645294,,,8751475.067529898
1761609600000,2025-10-28,Bridged Token Value (Dollar),5113312.51,7002163.185171781,123131356.79338115,224714850,257783221.47483578,2053252.5346996966,14665120,,23027845.11095461,4124.028055402973,1248316.15799022,2814811.4935567933,6756882.2918453235,,,8725191.39462351
1761696000000,2025-10-29,Bridged Token Value (Dollar),5125110.99,6910702.511678698,129769379.84459506,221659950.00000003,256607376.86756036,2018565.3437016867,13696940,,23050766.094764125,4124.042293122997,1219525.8128287399,2792264.840522029,7106548.06766846,,,8688394.408126753
1761782400000,2025-10-30,Bridged Token Value (Dollar),5125110.99,6691966.5023016585,127986265.63667525,213214050,256569906.83574012,1909433.272901838,14529420,,22777120.050800793,4114.796674691893,1142532.1892573403,3126786.0684155617,7014450.661514482,,,8466395.16276033
1761868800000,2025-10-31,Bridged Token Value (Dollar),5073387.26,6869294.870929233,132889655.06240806,220042650,256176658.1407247,1942653.371746226,14529420,,22871041.761333633,4114.803109123786,1171990.6338411798,3155773.5618847413,7058651.320154039,,,8570063.334078576
1761955200000,2025-11-01,Bridged Token Value (Dollar),5073387.26,6869296.5645973515,132893458.28789403,220042650,256176658.14072478,1976541.8168371364,14529420,,22871041.761333633,4114.879974035569,1171990.6338411798,3159318.326951302,7058642.047523838,,,8569629.884503819
1762041600000,2025-11-02,Bridged Token Value (Dollar),5073387.26,6869296.564597351,132893454.86113657,220042650,256176658.14072472,1976541.8168371366,14256140,,22871041.761333633,4114.887128227417,1171990.6338411798,3167740.8523170836,7058642.0475238385,,,8569535.83813778
1762128000000,2025-11-03,Bridged Token Value (Dollar),108999.99999972324,6718755.636256944,133356480.15263163,226332150,256578124.1880735,1961878.425001875,13163580,,22934559.035570502,1865.2022826731493,1167638.4125958402,3031350.610919519,7134193.39157494,,,8553236.786328591
1762214400000,2025-11-04,Bridged Token Value (Dollar),109282.02999999993,6447054.512524553,130414186.11657956,207823050,252289668.19043633,1888487.4013593097,13560000,,22626587.923502676,1866.3020849666623,1043440.87474806,2937377.351427292,6877989.386816809,,,8404124.343230844
1762300800000,2025-11-05,Bridged Token Value (Dollar),108015.32999999991,6567353.786000992,132783550.47360249,208811400,256261304.01095453,1864182.1272746949,12597400,,22716084.67862256,1866.3020849666623,1052479.50194992,3031824.16516585,6596592.743096097,,,8482975.059800312
1762387200000,2025-11-06,Bridged Token Value (Dollar),108357.41999999995,6215994.482152194,129415727.98875457,192728250,255576394.17281115,1830344.776165485,12901160,,22443532.276524283,1866.3020849666623,1016994.48256484,3083698.9546808884,6762213.507924531,,,8338446.751907572
1762473600000,2025-11-07,Bridged Token Value (Dollar),107198.58999999988,6355914.369681813,131709356.07574494,194255700,256204199.92200074,1797365.0156453303,12901160,,22439951.729197826,1866.3020849666623,1056496.2384840802,3097522.2224197183,7032040.562292499,,,8359914.785877099
1762560000000,2025-11-08,Bridged Token Value (Dollar),107198.58999999988,6355914.905740657,131776391.27723928,194255700,256399695.29158393,1811100.8034850773,12901160,,22439951.729197826,1866.3020849666623,1056496.2384840802,3091290.3486937354,7032065.498861402,,,8359854.258915773
1762646400000,2025-11-09,Bridged Token Value (Dollar),107198.58999999988,6355914.905740659,131776390.07579179,194255700,256399695.29158393,1811100.803485077,12792960,,22439951.72919783,1866.8070233249382,1056496.2384840802,3124715.480844635,7032065.498861401,,,8359842.727578574
1762732800000,2025-11-10,Bridged Token Value (Dollar),107309.0499999999,6492372.139121057,136597979.4768,196412100,259850605.98094615,1822486.3981978165,12366700,,22828578.601814613,1867.5354415964753,1064196.1668412199,3067028.518219822,7237609.47460293,,,8419915.385613585
1762819200000,2025-11-11,Bridged Token Value (Dollar),107309.0499999999,6357040.879986377,135376742.51291373,191290650,260114578.701323,1804316.4490106842,12093620,,22848482.62284553,1867.7481220819982,1029045.73216732,3040355.1597959246,7238381.20678338,,,8378428.818548447
1762905600000,2025-11-12,Bridged Token Value (Dollar),109201.82999999993,6358567.773389429,135101116.46449175,178891350,259720777.99108,1769604.5202570502,11158680,,22839870.518979415,1874.7310928281452,1097270.02185986,2887217.3043992296,7314989.868814521,,,8342058.552404229
1762992000000,2025-11-13,Bridged Token Value (Dollar),109264.15999999989,6113724.956650306,134402495.03325793,163077750,257693924.51528385,1701381.1880924548,10759500,,22427220.588638358,1876.1574491019053,1056689.64325432,3090097.7956041317,6960799.276218656,,,8191287.335317607
1763078400000,2025-11-14,Bridged Token Value (Dollar),107481.40999999989,6110966.547666337,137493828.29324746,155440500,259405997.24114487,1641791.0765891378,10759500,,22431748.41298963,1876.1574491019053,1029642.94924812,3213342.753731642,6978481.4446717175,,,8165458.0722306585
1763164800000,2025-11-15,Bridged Token Value (Dollar),107481.40999999989,6110965.551277079,137597572.9225556,155440500,259497462.05522946,1630620.550803032,10759500,,22431748.412989635,1876.1574491019053,1029642.94924812,3243686.7925769887,6978478.664948718,,,8165386.225938495
1763251200000,2025-11-16,Bridged Token Value (Dollar),107481.40999999989,6110965.551277079,137597581.05895916,155440500,259497462.05522943,1630620.5508030308,10492640,,22431748.412989635,1876.1606683368143,1029642.94924812,3232649.0598338507,6978478.664948718,,,8165224.753843054
1763337600000,2025-11-17,Bridged Token Value (Dollar),107455.55999999991,5861157.463539248,140038897.30926064,143670150,257921849.6046558,1604698.9925870942,11005600,,22235440.01538552,1876.1606683368143,976071.14679472,3176904.4952757517,7062900.45347167,,,8125401.826946413
